sha_id,project,vulnerability
9f732e4c996243c1e57c2bbbec6c8b94c37a7a22,ffmpeg,0
398f015f077c6a2406deffd9e37ff34b9c7bb3bc,ffmpeg,0
b2b12b2d4ab1347e06770bfb4ea1bdf1b1c70527,ffmpeg,0
bdf7610eb266fd3de650040c97328791868abd82,ffmpeg,0
6c98398b0be7e7f3a03d5f3b64d16f7a0e444e7f,ffmpeg,0
a655bc834479024ff4d60d0b8ecca290e73eb96c,ffmpeg,0
295de3efc53efa3945c3116b5a910b1464632358,ffmpeg,0
d171cd076f611b70a9d2e08bc261b470affcb932,ffmpeg,0
f9f684c0fb8cca97e2bb6102cc018da47e530d17,ffmpeg,0
db1a642cd213804ed1579a19c9f5db08407dad9b,ffmpeg,0
489e6add4478b0f5717dbf644234c6f3a3baf02c,ffmpeg,0
13f266b50cc7554028d22480b7e4383968e64a63,ffmpeg,0
a525b844d9e454e42c762f8030c23bf56d8ec49c,ffmpeg,0
0634c5425306547e593bedbbbd2d982d7f0a27cf,ffmpeg,0
b74b88f30da2389f333a31815d8326d5576d3331,ffmpeg,0
9f61abc8111c7c43f49ca012e957a108b9cc7610,ffmpeg,0
58fba4b02f65e8f9878cd5e41d24bb8e452f6631,ffmpeg,0
ef9f7bbfa47317f9d46bf46982a394d2be78503c,ffmpeg,0
1d0c94ddaef8225c75f72d5d8c54c34270f88d80,ffmpeg,0
5b349c8d7cc5dd26b3fbbce6e3883ce02861eeb7,ffmpeg,0
ca540fbdb448950b2cc2be82bd1b75cee1bc94f3,ffmpeg,0
6df2c94130b026930d1f7148699925dcaa08759c,ffmpeg,0
4bc7eb2dd232cb77ad8181d0cae05a5fbb1f80de,ffmpeg,0
fa4d900c275fa20124f87d60393c1e6373b9de51,ffmpeg,0
7e4070d2e70bbd0e70dd83c06089e465a0eda704,ffmpeg,0
cf7d2f2d2134c0854edf2db91e7436ac2bc9874f,ffmpeg,0
af990d72b7e3fef3d09e1a79c53a80f1416a5ab2,ffmpeg,0
0544c95fd6d0e3c1072554f9d13baf45af7fbf56,ffmpeg,0
b074367405ca181d0dfa4a0bdd1782450088e242,ffmpeg,0
0493e42eb2f9fbf42d0aee0b48a84f81f19fb7fa,ffmpeg,0
763ffa202978100a55398adbb79c94fcc81566df,ffmpeg,0
3f9fa2d0b58b142b165d4a8eaa61d7e837a76838,ffmpeg,0
9e704755515f504f4d454a1349a82885547d77ab,ffmpeg,0
e3d8504fd043bdc2535525128b158fbc1fb18c67,ffmpeg,0
e5aa6f702130f1afd53c61d058c2ebc48e61e9ea,ffmpeg,0
57cd2f7777a316a447301a7d4b5d1c01da200661,ffmpeg,0
e23a01c06df324d66b3924c3ea47cd5cf5ec017e,ffmpeg,0
92fabca427ff2d8fffa4bd4f09839d8d3822ef31,ffmpeg,0
515b69f8f8e9a24cfaee95d8c1f63f265d8582fe,ffmpeg,0
736a3860555adb4e786c45c294c3ef7ccc8ba1f7,ffmpeg,0
0c73a5a53cc97f4291bbe9e1e68226edf6161744,ffmpeg,0
cd60631752cafe106b406f00966ac0323ad2ce1f,ffmpeg,0
1f4c62e84e586c52282a58ff878022a79feac4d1,ffmpeg,0
39a04ebcaf0410d8c5de1435fd1c4d0ed9752776,ffmpeg,0
9f4c7397a296e6d11b3c6c121a6896163577dc7c,ffmpeg,0
e83ffb48aca607ae3ec057f81c3d2eff9c075782,ffmpeg,0
86eee85daddb682fa072c2e2657c90a514b855e3,ffmpeg,0
8a26ae5f94e613dbf7eb8e3c60462e966e409cdc,ffmpeg,0
be4e1f28fd652277f624f2fcafd6dc477a2201b7,ffmpeg,0
7a4b8817fe34c1adbf79eaa1593cbfb7def94367,ffmpeg,0
d6604b29ef544793479d7fb4e05ef6622bb3e534,ffmpeg,0
6308cd4868d2bd5fdf8bfa8dd10856c9a91874f5,ffmpeg,0
03927cb73399e6f07185fc7f8851d7612b4187b6,ffmpeg,0
6b08dc393b5203c52c4d76a89e5c0bb12c134df7,ffmpeg,0
ae0148ff60cbf0e1d81f86f7300280bb48056c71,ffmpeg,0
d68c05380cebf563915412182643a8be04ef890b,ffmpeg,0
cae39851201b7781f1262e1c23627b45e6e80bb4,ffmpeg,0
dae89802a6eeae89519334d78cf2a79da4060273,ffmpeg,0
5cccbc3b74b2f8a838b643dec6fab5bf77918e1f,ffmpeg,0
ff1d85b0ede12fc9db4fd5df724d3a751be86de5,ffmpeg,0
c5c06e392b56ad19c560924ef17ab31920ffceb7,ffmpeg,0
4240e6a92117811509be3e5f360a44dde8618040,ffmpeg,0
3e9d5e16ad9799f6b6faae4f21120d23146b84c9,ffmpeg,0
b1b0baa3d6a30942b258dddfdd04b4b24c713879,ffmpeg,0
37e679881d364b6da817d829d35869d657218ab3,ffmpeg,0
584cc1ade10a3297ef9c107ef3a2081c04024156,ffmpeg,0
844799b033d6ebfa4bf8a1415bc63baae8e79827,ffmpeg,0
d43cd6b08ed555c303478e3133717fbb2236be6e,ffmpeg,0
d15eec4d6bdfa3bd4c4b5b7dd2dbd699ba253d02,ffmpeg,0
b020a25df2349e198cf3d9dc71ad390171e23440,ffmpeg,0
8254011b217356915fb49d4c78592fd141e1ca46,ffmpeg,0
3c77bb5f23b2e149495c814759beab7eedeede6c,ffmpeg,0
6bdae41d3ef74a0865e8f87896e649f93b2f39bd,ffmpeg,0
e8565d21c276ab9ac5ce785549420321fbd0b093,ffmpeg,0
bb2cb0a66d86ec4ad9f43a488e8b6ab894c22d2f,ffmpeg,0
e570f895cdccf2535a71fec1c607751ddb94fd5a,ffmpeg,0
a8765852158ecb2ae34895fa35ff51dc95c186f9,ffmpeg,0
8bc80016c18d3b6e5b67f08e0dc8f0c6ae8ab233,ffmpeg,0
da7e31a240f276836a0b90ca6c0714181b353cc4,ffmpeg,0
7296716e355c73650033b57bafe44063d3670117,ffmpeg,0
cdee0c9d5feda0adb7e966bb524bc3e2ab3da27b,ffmpeg,0
ced26a2c653b5dfff19b12d66fb5035ded563dac,ffmpeg,0
74d7db586a2e9aeb107e357739c7e4dde0b6991c,ffmpeg,0
f9a5a89bbfdef991523921f4733217009946eec4,ffmpeg,0
fabbfaa095660982cc0bc63242c459561fa37037,ffmpeg,0
65b83ce01b94eae944290c11257799a9288f2d4c,ffmpeg,0
145a84717b62e086cdb5f26649ad9f1b51ef38d0,ffmpeg,0
5c7227bbb3c134979fb05d7f06cbc15cfcd3a1d4,ffmpeg,0
3941df546276b190cc9362fd093e6721e8e52f50,ffmpeg,0
827af242308e4670f7e2c9a9607d40c9bfe23b27,ffmpeg,0
c6d7c201dfa80502cb6cefbee7dc9160cedb5187,ffmpeg,0
0b75b6c3cd2cb4775729bf019c25c4792a2729d4,ffmpeg,0
65875a8b3b079752da25a61ec188d2e3d90a569f,ffmpeg,0
89fa2b5616274194d90bde0aeebf6adbd1245193,ffmpeg,0
592716227c5f8d662b1ef8fb4f5f4a22cfa751c7,ffmpeg,0
f3c0e0bf6f53df0977f3878d4f5cec99dff8de9e,ffmpeg,0
d4ec07dfe7dbc86e8f6403781c511b9463a526d2,ffmpeg,0
2a00812d82c5f8a76328597c8b5ee1d4cd9c49dc,ffmpeg,0
629e5e28f70a3511d7267f328773b191c5f086ac,ffmpeg,0
c3c96deb5f8cbbdb700ba97920ceedddacb5dcb9,ffmpeg,0
aade9884e95c6f6da5a856da95501bc14a6225aa,ffmpeg,0
54cba3f53efd80442015a0ba5ba25252e8096290,ffmpeg,0
d7e162d46b4a0fc03ca5161cdcac840152f048cb,ffmpeg,0
eca1957c4cbee66a0b1f3dcabaffe68d61885f16,ffmpeg,0
f929ab0569ff31ed5a59b0b0adb7ce09df3fca39,ffmpeg,0
e3528d2a7bf29ba148d7ac1678552ce0089cd14f,ffmpeg,0
3a76d7f73d495c5af0968e83d96c075c27af3b5c,ffmpeg,0
5a4edf6f0db78667895546c96d28a7d1c9adfaaa,ffmpeg,0
220df143b962dd8ed65cee90bcff8565a28ee0e6,ffmpeg,0
2e55f3e90715418ffc6da70363c2bb6ab658481e,ffmpeg,0
c2b0ce70add2a7dd6e792341c21278cb94820684,ffmpeg,0
66e30a2e65e81a5abb9149fe8587355273cbb38f,ffmpeg,0
25fbfeed98d2eaddda0885e0916a83085549bae6,ffmpeg,0
0048deb84cb6d22ba7f4fd7c8b4ecc054fcc22d4,ffmpeg,0
4e0be9c86f2003dd3ba2eb8fad01e8d0e538075e,ffmpeg,0
9d599e3f6e61438772d8cddd6c9b7c495251f51e,ffmpeg,0
6b4b73e75da926aa09dab06789643fb491dfe0ca,ffmpeg,0
fd09cd08c0ad059ee41ccafc6836a285c1b35c45,ffmpeg,0
c919e1ca2ecfc47d796382973ba0e48b8f6f92a2,ffmpeg,0
ab76d9f628ad46e1d3bbf26c5bf1f87083f239ab,ffmpeg,0
fd334b9b6e89068c59be2e0a910800c6527812b0,ffmpeg,0
38893dc028e458eaf3f906833d4ee515689edb7e,ffmpeg,0
ffbcb1c6f051a1d000961f3a41d566158f8e9349,ffmpeg,0
81c1197494f5b9c10453e3bb1dd37f35e9742877,ffmpeg,0
85f947aefb3dae81f65f518acdffa8e31c679654,ffmpeg,0
aead772b5814142b0e530804486ff7970ecd9eef,ffmpeg,0
d4f0f2d1e80b76260eb6b9cdde472ac069dfda56,ffmpeg,0
c3d5cd1ebfba8fe36a0da7fad47df7fdf9c4ccd0,ffmpeg,0
be4edda6731a341d3fdeaa0e57753dc396790362,ffmpeg,0
ea6331b2c6025819cf56b0c104b1a26b08818435,ffmpeg,0
719dbe86ea0e85b3b89f492c69e10bb0e733bcbb,ffmpeg,0
b0f8b5c8190ae1f8abf56695c8211d6e82022323,ffmpeg,0
ed9245dba83f9add60f55718b537b0af2105c60e,ffmpeg,0
3b56f665b1cdb412d6916aac975664f45fceb938,ffmpeg,0
59480abce7e4238e22b3a4a904a9fe6abf4e4188,ffmpeg,0
9f5b75f2416cf8c9a1753159b65591c249006c33,ffmpeg,0
78446f0d9d6a57f6f58e4c0f00cc30ecff205046,ffmpeg,0
e02495372240ad826a8a6b2ecb035bf001b64344,ffmpeg,0
78f680cb3664624fedc00d03b0cd77255da2776b,ffmpeg,0
ea70e2f2d7b69ce3800fc72b91de5dd09bac59d5,ffmpeg,0
d002fce24a7206e95f9492031f45adc35711e183,ffmpeg,0
67400f6b6219892ab7a555fb61ef979c857692d7,ffmpeg,0
61af627d56c785650ac3d235f6356ee3bc5676ee,ffmpeg,0
090cd0631140ac1a3a795d2adfac5dbf5e381aa2,ffmpeg,0
a435ca5b4d9efebf0759220681010977c36615f7,ffmpeg,0
6da5b57da11bbbece47bec2885100353a6cfa280,ffmpeg,0
f27b22b4974c740f4c7b4140a793cac196179266,ffmpeg,0
1194a410807bac3eafbeb632578b937656d273e7,ffmpeg,0
d4a217a408da4bd63acc02cd8f9ebe378a2ad65a,ffmpeg,0
41244e13d5452e70cfd42f76ede4a20b7081c71f,ffmpeg,0
f8f42f48218138d37956407ebf10227eb86d4a2d,ffmpeg,0
91d4cfb8127f1de6c4ad173a30fffe584700046d,ffmpeg,0
129edcb50facad324d80a1e28b6d4be05ce70ab7,ffmpeg,0
83fd377c94d8fbffdb3e69fb3efe1976ff897a88,ffmpeg,0
ed1c83508ec920bfef773e3aa3ac1764a65826ec,ffmpeg,0
8aaab1113c00f2c90f3ce9ebe0c29af19cb155fd,ffmpeg,0
8d3c99e825317b7efda5fd12e69896b47c700303,ffmpeg,0
df9117921ac3fea7552a20c66b1cfd5967a9f345,ffmpeg,0
6998af4a40e67b5f0bfb769b7749f38a92eb2819,ffmpeg,0
020c287f5ee51f06fd662f4ab79cb22acc5da204,ffmpeg,0
6fbb21d6858b9d0152f89e1b30ffe683a9d33948,ffmpeg,0
a0a872d0733f60876b0c93f236bc4606f36fbf89,ffmpeg,0
9da369604ecf31d9dce2dee21ed214b8c43264c6,ffmpeg,0
7203dbde3910b9be3345bc04667a01ecd9291445,ffmpeg,0
39406ea321ce8f4c52944fa799f90ab984fed4eb,ffmpeg,0
66e9716a36105f69b9f076b0fec3ec2551c7e3b7,ffmpeg,0
ed8373e7db14e608641f4db4f2dc3047048013f3,ffmpeg,0
62844c3fd66940c7747e9b2bb7804e265319f43f,ffmpeg,0
daece4c6745b42e8b1e171fb4bf485d5d64fc53f,ffmpeg,0
309d6f5077e4b81cf519c004abace374f5d357b4,ffmpeg,0
d2cadea3f0856bb6d278f24cb657ad4b877ba081,ffmpeg,0
d07b0d992736e01006caa64b87d996f902d357db,ffmpeg,0
286930d302fd34cfc2541bfdd760a8bbf9f2d2e5,ffmpeg,0
488f87be873506abb01d67708a67c10a4dd29283,ffmpeg,0
7e059c9c5d7885d9c41ddff4449e1b642cb1ec34,ffmpeg,0
49ec0d8ed2462f0d4e8294b9eeb3a735c83f0319,ffmpeg,0
b888cea9cb2a01276ce026a5abe90ad57e042444,ffmpeg,0
0cf3505930913d3584b215f6912de04ff41366e0,ffmpeg,0
b912895d94fd13c57ac2390b442a6f72a29f768c,ffmpeg,0
c6ebc9faa2210d7f36a3036c357f6f199520f575,ffmpeg,0
c1ea44c54d837a69d8285601cfba7aa8df16e053,ffmpeg,0
3ae610451170cd5a28b33950006ff0bd23036845,ffmpeg,0
580021cfc45847d9d0fbbbfe4045c40cc56924bf,ffmpeg,0
da8242e2d6f85d95239082efd0e5e2345e685a2c,ffmpeg,0
be818df547c3b0ae4fadb50fd210139a8636706a,ffmpeg,0
67ee2d2f6d89b46b1ee045ce4ae8764086e620b6,ffmpeg,0
a3145d0335b04d143c26832c91dcc7242c758206,ffmpeg,0
e55c3857d20ba015e4914c2e80fcab037af0799d,ffmpeg,0
fec39d99d63686cb70f47f33473f9607efe3c968,ffmpeg,0
6a744d261930f8101132bc6d207b6eac41d9cf18,ffmpeg,0
189fbcede89bb5d7ec6c3b05d1e30f1bab3a060a,ffmpeg,0
2f41eaa9c6b5699ed7c3c09b1a39b3322d8e7175,ffmpeg,0
07585ffa62eebebcd35326935fec7cd948021daf,ffmpeg,0
bb502411ddb9fe1928d4a999693a3a49b83f8698,ffmpeg,0
0de0ae5a20cf5c78a444449c531683b226810f5c,ffmpeg,0
c80b59f679a0ac861bc30f6b5469032884e42ab6,ffmpeg,0
5d2b8850746b4513a43938f60930b060cad36ee5,ffmpeg,0
870e75524aa0d00ebcd1d15589c8d29b84af1565,ffmpeg,0
df824548d031dbfc5fa86ea9e0c652bd086b55c4,ffmpeg,0
19d89549667acbb0b7892d9583d08597f66be838,ffmpeg,0
76c3fff2f37c5d8ad0e2fb0b403ec2625a198694,ffmpeg,0
cc913f749088db3a5a15ae0d0d18df3a413fe3ba,ffmpeg,0
5b170c0bea06c5556fe5a74f436c46a88e69e8fc,ffmpeg,0
292850b634240045805e3c2001aed6f046034e93,ffmpeg,0
5ab855777de94ba616a9c42fbd0f2947f95deb89,ffmpeg,0
7c84e7d33762a4bccc0002476a3b20e0b8f26fcc,ffmpeg,0
480178a29587df8ed6d5e93bfe79e4a08a61f9e1,ffmpeg,0
b615dbb319fc1748af6ea0ac95b5f89e03c5de0e,ffmpeg,0
4b7c52346a2e3cb2d47f8af0b2f036fb9317f502,ffmpeg,0
fde1bc64adbec49301c665efab2b49b94bb39c23,ffmpeg,0
91bdced363cd21250b55667b6dbef96c676d26fc,ffmpeg,0
59352cc219c4f933c9a83b45043ec4810c2a51ee,ffmpeg,0
c89e428ed8c2c31396af2d18cab4342b7d82958f,ffmpeg,0
b0970a69d11919b41c19a2901d4a7c2cf0b4ba2f,ffmpeg,0
121d3875b692c83866928e271c4b6d20d680d1a6,ffmpeg,0
6de226a2b8b703abc823f18c3fd7f39a0787aeb5,ffmpeg,0
75a9479b393a02ffa03436f275ad2b91bd2acd26,ffmpeg,0
81064a8045028838fd32d18490034c207c8ecc06,ffmpeg,0
e00b2d284e492e4f40dcf41392518b7a7d652901,ffmpeg,0
396d2aecc5a21779a9df57f4f472e5f1ae3188c3,ffmpeg,0
2c22701c371c2f3dea21fcdbb97c981939fb77af,ffmpeg,0
d55961fa82d34c1783f525b05608694d2b2dea1c,ffmpeg,0
205e90249a7ec905f4d8512fb8e77050643ef452,ffmpeg,0
0de1319ee0109facefe9804ffe0f0d0df36b27ad,ffmpeg,0
6465562e130b6fcd153c2a5ca9c7bda228ee0ee3,ffmpeg,0
c41ac870470c614185e1752c11f892809022248a,ffmpeg,0
f0bf9e9c2a65e9a2b9d9e4e94f99acb191dc7ae7,ffmpeg,0
cbf767a87c0e00055d3ebb88053c7cccf814f473,ffmpeg,0
75b38674b6346da894f025a4b3f1cd2a468353bc,ffmpeg,0
a84851bef8b7c99708ac5c7d0cddd6f8a7ee4d9e,ffmpeg,0
df23d64e0781a6b7389a1dd2627c65f7cb131278,ffmpeg,0
af388237093ed6df6f5118b34ef938a2ca2ffbda,ffmpeg,0
b00307ecd04f80d8021c50f9fa76fd452e54a3d1,ffmpeg,0
9759d2b886057b90355716edb23262e17f9bc3f9,ffmpeg,0
1a3d4b88a4c5cf74b4f1ab4b812e460b4ae0679b,ffmpeg,0
56279f1d6155a7af52526b9852ee28831d0232a6,ffmpeg,0
46b3fbc30b7aaf7fdd52391734cfd6d93af8720a,ffmpeg,0
ba605cef7961ee699c893d1a3b5c9730f0a37b6c,ffmpeg,0
8534881a389044ec51adabcf979616b4875ac072,ffmpeg,0
83f15a1228895434a982c840b09edccd1c64e800,ffmpeg,0
1e6408a18ef4ca794d39ce3839c60ab1cf7dc925,ffmpeg,0
a2e40cd3e2431065b06a88a78ff51ee7b3615b04,ffmpeg,0
9e69d3c6d4ff41217a7ed86c9fcc1f0aca4c6143,ffmpeg,0
e352c96c1770f77f83cd73e6d0a286ac5541edf9,ffmpeg,0
174880f580a6bb84092fcbe0f0ed64e32ca13205,ffmpeg,0
4cf81d9f99aa094d21c8a03ef9c374cdd105052a,ffmpeg,0
f2f8632aa5584438a09983b64c67908a96f029b9,ffmpeg,0
b6db385922b79939b0dc124d53ddb4824afac040,ffmpeg,0
964506bb979e8c972833c7421a39f3275d3cd3c0,ffmpeg,0
e49780f749b2ce8e229fb8257cd01f60e0661b54,ffmpeg,0
2116e4ba917748c0985be2347d400ba0f3fe6c64,ffmpeg,0
4d475f7eb3969a378f1c2722118c57b62d2ac461,ffmpeg,0
2b43dfce3651bc517c66365a30f30b708d6b79af,ffmpeg,0
f6afacdb3b708720c9fb85984b4f7fdbca2b2036,ffmpeg,0
82963f8f046bbe724e6c770a2aaf0290c9915503,ffmpeg,0
386aee6864c5cfc438785d2421b2f056450da014,ffmpeg,0
e1e22851c15b2b88de111353f53fe4c94431f883,ffmpeg,0
8ee2b4672f6ad5cfd003e742f887cffcfea26021,ffmpeg,0
8beeec8821bd78d8740b1ced79a03322646f3578,ffmpeg,0
bff5b2c1ca1290ea30587ff2f76171f9e3854872,ffmpeg,0
e34c6c9708336b9445574bb6ddb48416368af963,ffmpeg,0
52d4fb2a3dd7aea62a06cf8358dc41fdb4913f6f,ffmpeg,0
1b95b52c0a73a5f29060de4861f36470a05df65d,ffmpeg,0
159609512c163c512827a5d41b2553f1dd9f2abc,ffmpeg,0
35f9d8c20a26a7d383d3d36796e64a4b8987d743,ffmpeg,0
80e36425fb25a53f89b735d00ff3e7c293a9472c,ffmpeg,0
47e9c75b36aa533f1c06c063f80cdf6b7f026b03,ffmpeg,0
60aa1a358d9c1c8f891e72246d5dcd897857eca8,ffmpeg,0
284aa07932264853dd645f62db9668774cbef2a1,ffmpeg,0
0ba1e1978d4016df42ed481a832e7539ebc48220,ffmpeg,0
397d194e50e15bf20dc5950e2afe9f868c4ff2c9,ffmpeg,0
39993860e1525ca5d1b07521865b7e9e1b294ed7,ffmpeg,0
e89f58810d0d508552089495781e2a70e95edb99,ffmpeg,0
6a0e78929aa7d6b2c6b598c1589fb0e48fccb132,ffmpeg,0
56fc4cf04f9ed878cf8e159981f5d136af807973,ffmpeg,0
741ec30bd2385f794efa9fafa84d39a917f2574e,ffmpeg,0
e7aed1280ea14b60fceae04d71dfd03e1daf2d04,ffmpeg,0
0a90b6a43e76aec8031b6c8a46bba2bf6cd25fa7,ffmpeg,0
2cd7a9ebe0e177b1f318ed4b0fa4240801fc9383,ffmpeg,0
e72f3d10f64f5c65a67aa21dcc79a85ee55e912e,ffmpeg,0
d9a9f50a3683b577e9c391ce8cab9edc9b239fcb,ffmpeg,0
ef5d7e18f4be8f36afc1034369849bff980ad9b1,ffmpeg,0
dc179ec81902e3c9d327f9e818454f2849308000,ffmpeg,0
6f1ec38ce2193d3d4cacd87edb452c6d7ba751ec,ffmpeg,0
a06d238e8cc44ea970ebb2b671389c78bc5bb251,ffmpeg,0
0d73227c712eca2247e06d7a3c2daeb6f6f2a128,ffmpeg,0
09c5f990bc7629dfbee8c760fd485936c60a7b40,ffmpeg,0
d39facc783c270227e5b7c75db3dec406ed19018,ffmpeg,0
da4c7cce2100a4e4f9276b4f17e260be47b53f41,ffmpeg,0
b3bbc6fdc588ff03d9d1d2f17ef6608cf1cfff90,ffmpeg,0
f2bfdc3836afe266c7fe04d3c744acd0a72889b4,ffmpeg,0
63de9e7d80ac3609fe378c5cadd5e899185846a7,ffmpeg,0
c22f2527ed33c429022dee6ee9e70c349145343e,ffmpeg,0
9f8008a9815ed5ee8846de2bb97c980ddb7b2485,ffmpeg,0
fd0c3403f611d31b944216cfa1585a2d28f7f0da,ffmpeg,0
c5f4c0fd5c791ba97eb266cc30ae2172c10feb20,ffmpeg,0
edaf1ae2763ce1a23dec70e730ba2bb8ee476dfd,ffmpeg,0
5d117bd4629582e58a84922b74e6446004e4ed4f,ffmpeg,0
749d16ced4596d6b83c3a2b2cf3a44c714516379,ffmpeg,0
a304def1dca50d63bf2a39651f84792980db3508,ffmpeg,0
bbfd2e7ab4e2ae0b934657fe51afdbbbaead52b7,ffmpeg,0
b3190529dfefe3226302b23e76e16c631cde6649,ffmpeg,0
d1adad3cca407f493c3637e20ecd4f7124e69212,ffmpeg,0
1360f07e220ee0904de8c7fec9bc29f9be49bcd4,ffmpeg,0
d0eb91ad0451cdb6c062b2d4760bfa7f8bb4db6b,ffmpeg,0
6741f7c9be4913e084ad067571f3f29853ec5d5a,ffmpeg,0
79615a3e50d870d4b222e6bc59b0cb66ac22ff19,ffmpeg,0
9d8533368f55e1f6a0ea30d6492b26399b030066,ffmpeg,0
b33451eeacaa31a7b4f15daf3f106763a4093aa0,ffmpeg,0
82505611493fc473359ceba2f32509557c790bae,ffmpeg,0
c7eec5817045b3ee0dc7196f43571ff45af2ef61,ffmpeg,0
268821e76e3b3b3973c70ddf848c61ccc5c9d1bd,ffmpeg,0
a426016cfc33dd7f68610358418e329fe8c8a410,ffmpeg,0
216b43aed234f82a6aacdae8b9ebee420c6a6d8d,ffmpeg,0
8e37a1deb30c51e2e2ef5726f550b698303bc029,ffmpeg,0
ede1b9665a568bc038641f4154e33028c02d2778,ffmpeg,0
5245c04da332ab9585133ad55f8ec7a06d43b0b0,ffmpeg,0
c4e12a9fa4d4f524d7a5832d82594c6b72e2ecae,ffmpeg,0
bce3bd1ced8ff651d141f3d4f09e9ed903fee325,ffmpeg,0
be548816dc05c7e7a07659d499f1005fc0bc1d55,ffmpeg,0
1922c0a7732f8a21510f59fdd8ccff6b33280827,ffmpeg,0
fc8fa007fb6099643a1f742a162e5e5eda760fd6,ffmpeg,0
652d9d24dc83fedfc62836aa3e8b92f5bc8cdb20,ffmpeg,0
532aa889ebfea486c0d1898a8ed672e001a30598,ffmpeg,0
68a4d3498f28eff3508595283074e1ed8493879d,ffmpeg,0
3debf366c865e4e0a7b5809c343bcb07ce3e8104,ffmpeg,0
dc0d86facecd5b017fec4cd1cc3b0a55b31b0014,ffmpeg,0
9e5381a21b2106a012b92c1878886c5af4e1a932,ffmpeg,0
731c04ad659715fa4353d53f2d06821602e6b573,ffmpeg,0
33a4dbdd03d21b39afa2b9470b2180f733c18f99,ffmpeg,0
abf649c777244f4e0b0994ba11447658d4f0ffb7,ffmpeg,0
a4914ac70880784d0e9bee814afac1235d1cd92b,ffmpeg,0
3f50965b28d0c4ef10dde0bf2f7a9f78fa36b378,ffmpeg,0
0d31833d043613e7fc6370c3a703c69d2fff874e,ffmpeg,0
f6e8140941c5b8fd7c868f2cce6b0527ff1f7c49,ffmpeg,0
ee3d7f585215458246c2dd971c2afdd2642a5ca8,ffmpeg,0
0444a8c534545e9d2d6c82f815bf2135b4a55836,ffmpeg,0
e48a0966caacd63ea77add7eeb905ef3cf2b2373,ffmpeg,0
f5a9c4ee50ce5d51c8f7f0f23f63f76bbf40a9a1,ffmpeg,0
