cve_id,cve_href,cwe_id,vuln_type,publish_date,update_date,score,acces_level,access,complexity,authentication,confidentiality,integrity,availability,summary,github,refs
CVE-2004-2760,https://www.cvedetails.com/cve/CVE-2004-2760/,CWE-16,,2004-12-31,2009-01-29,6.8,User,Remote,Medium,Not required,Partial,Partial,Partial,"sshd in OpenSSH 3.5p1, when PermitRootLogin is disabled, immediately closes the TCP connection after a root login attempt with the correct password, but leaves the connection open after an attempt with an incorrect password, which makes it easier for remote attackers to guess the password by observing the connection state, a different vulnerability than CVE-2003-0190.  NOTE: it could be argued that in most environments, this does not cross privilege boundaries without requiring leverage of a separate vulnerability.",[],"['http://archive.cert.uni-stuttgart.de/bugtraq/2004/04/msg00162.html', 'http://securityreason.com/securityalert/4100', 'http://www.securityfocus.com/archive/1/360198']"
CVE-2004-2759,https://www.cvedetails.com/cve/CVE-2004-2759/,,,2004-12-31,2017-08-07,2.1,None,Local,Low,Not required,Partial,None,None,"Shared Sun StorEdge QFS and SAM-QFS file systems, as used in Utilization Suite 4.0 through 4.1 and Performance Suite 4.0 through 4.1, might allow local users to read portions of deleted files by accessing data within sparse files.",[],"['http://www.securityfocus.com/bid/11559', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/17901', 'http://sunsolve.sun.com/search/document.do?assetkey=1-66-200184-1', 'http://sunsolve.sun.com/search/document.do?assetkey=1-26-101527-1']"
CVE-2004-2758,https://www.cvedetails.com/cve/CVE-2004-2758/,,DoS,2004-12-31,2017-08-07,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Multiple unspecified vulnerabilities in the H.323 protocol implementation for Sun SunForum 3.2 and 3D 1.0 allow remote attackers to cause a denial of service (segmentation fault and process crash), as demonstrated by the NISCC/OUSPG PROTOS test suite for the H.225 protocol.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/14173', 'https://www.kb.cert.org/vuls/id/749342', 'https://www.cert.org/advisories/CA-2004-01.html', 'http://sunsolve.sun.com/search/document.do?assetkey=1-77-1000135.1-1', 'http://sunsolve.sun.com/search/document.do?assetkey=1-66-200181-1', 'http://securitytracker.com/id?1008749', 'http://sunsolve.sun.com/search/document.do?assetkey=1-26-101429-1', 'http://sunsolve.sun.com/search/document.do?assetkey=1-26-57476-1']"
CVE-2004-2757,https://www.cvedetails.com/cve/CVE-2004-2757/,CWE-79,XSS,2004-12-31,2017-07-28,4.3,None,Remote,Medium,Not required,None,Partial,Partial,Cross-site scripting (XSS) vulnerability in the failed login page in Novell iChain before 2.2 build 2.2.113 and 2.3 First Customer Ship (FCS) allows remote attackers to inject arbitrary web script or HTML via url parameter.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/14873', 'http://support.novell.com/cgi-bin/search/searchtid.cgi?/10080762.htm', 'http://www.securityfocus.com/bid/9412']"
CVE-2004-2756,https://www.cvedetails.com/cve/CVE-2004-2756/,CWE-79,XSS,2004-12-31,2008-09-05,4.3,None,Remote,Medium,Not required,None,Partial,Partial,"Cross-site scripting (XSS) vulnerability in viewtopic.php in Xoops 2.x, possibly 2 through 2.0.5, allows remote attackers to inject arbitrary web script or HTML via the (1) forum and (2) topic_id parameters.",[],"['http://securitytracker.com/id?1008849', 'http://www.securityfocus.com/bid/9497']"
CVE-2004-2755,https://www.cvedetails.com/cve/CVE-2004-2755/,CWE-79,XSS,2004-12-31,2017-07-28,4.3,None,Remote,Medium,Not required,None,Partial,Partial,"Cross-site scripting (XSS) vulnerability in Symantec Web Security 2.5, 3.0.0, and 3.0.1 before build 62 allows remote attackers to inject arbitrary web script or HTML via the query string in blocked URLs that are listed in (1) error or (2) block page messages.",[],"['http://securityresponse.symantec.com/avcenter/security/Content/2004.01.13.html', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/14825', 'http://www.securitytracker.com/alerts/2004/Jan/1008711.html', 'http://www.securityfocus.com/bid/9418']"
CVE-2004-2754,https://www.cvedetails.com/cve/CVE-2004-2754/,CWE-89,Exec Code Sql,2004-12-31,2008-09-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"SQL injection vulnerability in SSI.php in YaBB SE 1.5.4, 1.5.3, and possibly other versions before 1.5.5 allows remote attackers to execute arbitrary SQL commands via the ID_MEMBER parameter to the (1) recentTopics and (2) welcome functions.",[],"['http://www.osvdb.org/3618', 'http://www.securitytracker.com/id?1008764', 'http://www.securityfocus.com/archive/1/350244', 'http://www.yabbse.org/community/index.php?thread=27122', 'https://sourceforge.net/project/shownotes.php?release_id=210608&group_id=57105', 'http://www.securityfocus.com/bid/9449', 'http://securityreason.com/securityalert/3371']"
CVE-2004-2753,https://www.cvedetails.com/cve/CVE-2004-2753/,,DoS,2004-12-31,2017-07-28,5.6,None,Local,Low,Not required,Partial,None,None,"Unspecified vulnerability in SharedX in HP-UX B.11.00, B.11.11, and B.11.22 allows local users to access unspecified files or cause a denial of service via unknown vectors related to handling of ""files in a potentially insecure manner.""",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/14838', 'http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX0401-307', 'http://www.securitytracker.com/id?1008712', 'http://www.ciac.org/ciac/bulletins/o-058.shtml', 'http://www.securityfocus.com/bid/9420']"
CVE-2004-2752,https://www.cvedetails.com/cve/CVE-2004-2752/,CWE-79,XSS,2004-12-31,2008-09-05,4.3,None,Remote,Medium,Not required,None,Partial,Partial,"Cross-site scripting (XSS) vulnerability in the Downloads module in PostNuke up to 0.726, and possibly later versions, allows remote attackers to inject arbitrary HTML and web script via the ttitle parameter in a viewdownloaddetails action.",[],"['http://securitytracker.com/id?1008629', 'http://www.derkeiler.com/Mailing-Lists/securityfocus/bugtraq/2004-01/0015.html']"
CVE-2004-2751,https://www.cvedetails.com/cve/CVE-2004-2751/,CWE-89,Exec Code Sql,2004-12-31,2017-07-28,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"SQL injection vulnerability in the members_list module in PostNuke 0.726, and possibly earlier, allows remote attackers to execute arbitrary SQL commands via the sortby parameter.",[],"['http://www.derkeiler.com/Mailing-Lists/securityfocus/bugtraq/2004-01/0015.html', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/11500', 'http://securitytracker.com/id?1008629', 'http://community.postnuke.com/Article2535.htm', 'http://archives.neohapsis.com/archives/vulnwatch/2003-q1/0117.html']"
CVE-2004-2750,https://www.cvedetails.com/cve/CVE-2004-2750/,CWE-22,Dir. Trav.,2004-12-31,2008-09-05,5.0,None,Remote,Low,Not required,Partial,None,None,Directory traversal vulnerability in browser.php in JBrowser 1.0 through 2.1 allows remote attackers to read arbitrary files via the directory parameter.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.,[],"['http://securitytracker.com/id?1008909', 'http://www.securityfocus.com/bid/9535']"
CVE-2004-2749,https://www.cvedetails.com/cve/CVE-2004-2749/,CWE-22,XSS Dir. Trav.,2004-12-31,2017-07-28,4.3,None,Remote,Medium,Not required,Partial,None,None,"Directory traversal vulnerability in wra/public/wralogin in 2Wire Gateway, possibly as used in HomePortal and other product lines, allows remote attackers to read arbitrary files via a .. (dot dot) in the return parameter.  NOTE: this issue was reported as XSS, but this might be a terminology error.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/14894', 'http://securitytracker.com/id?1008798', 'http://www.securityfocus.com/bid/9463', 'http://archives.neohapsis.com/archives/bugtraq/2004-01/0179.html']"
CVE-2004-2748,https://www.cvedetails.com/cve/CVE-2004-2748/,CWE-200,+Info,2004-12-31,2018-10-19,4.3,None,Remote,Medium,Not required,Partial,None,None,"viewreport.pl in NetIQ WebTrends Reporting Center Enterprise Edition 6.1a allows remote attackers to determine the installation path via an invalid profileid parameter, which leaks the pathname in an error message.",[],"['http://www.securitytracker.com/id?1008799', 'http://www.securityfocus.com/archive/1/350419/30/21610/threaded', 'http://www.securityfocus.com/bid/9460', 'http://securityreason.com/securityalert/3354']"
CVE-2004-2747,https://www.cvedetails.com/cve/CVE-2004-2747/,CWE-22,Dir. Trav.,2004-12-31,2018-10-19,4.0,None,Remote,Low,Single system,Partial,None,None,"Directory traversal vulnerability in Pablo Software Solutions Quick 'n Easy FTP Server 1.77, and possibly earlier versions, allows remote authenticated users to determine the existence of arbitrary files via a .. (dot dot) in the DEL command, which triggers different error messages depending on whether the file exists or not.",[],"['http://www.securityfocus.com/bid/9443', 'http://www.securitytracker.com/id?1008756', 'http://www.securityfocus.com/archive/1/350224/30/21640/threaded']"
CVE-2004-2746,https://www.cvedetails.com/cve/CVE-2004-2746/,CWE-89,Exec Code Sql,2004-12-31,2018-10-19,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,SQL injection vulnerability in adminlogin.asp in XTREME ASP Photo Gallery 2.0 allows remote attackers to execute arbitrary SQL commands via the (1) username and (2) password parameters.,[],"['http://www.securityfocus.com/bid/9438', 'http://www.securityfocus.com/archive/1/350028/30/21640/threaded', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/14860', 'http://www.pensacolawebdesigns.com/xtremeasp/readmore.asp', 'http://securitytracker.com/id?1008745', 'http://securityreason.com/securityalert/3346']"
CVE-2004-2745,https://www.cvedetails.com/cve/CVE-2004-2745/,CWE-22,Dir. Trav.,2004-12-31,2018-10-19,7.8,None,Remote,Low,Not required,Complete,None,None,Directory traversal vulnerability in Anteco Visual Technologies OwnServer 1.0 and earlier allows remote attackers to read arbitrary files via a .. (dot dot) in a URL.,[],"['http://securityreason.com/securityalert/3329', 'http://www.securityfocus.com/archive/1/350421/30/21610/threaded', 'http://www.securityfocus.com/bid/9461', 'http://www.securitytracker.com/id?1008800']"
CVE-2004-2744,https://www.cvedetails.com/cve/CVE-2004-2744/,,,2004-12-31,2017-07-28,5.0,None,Remote,Low,Not required,Partial,None,None,"Unspecified vulnerability in Tincan Limited PHPlist before 2.8.12 has unknown impact and attack vectors, related to a ""security update release.""",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/17883', 'https://sourceforge.net/project/shownotes.php?release_id=277981', 'http://securitytracker.com/id?1011958']"
CVE-2004-2743,https://www.cvedetails.com/cve/CVE-2004-2743/,CWE-264,,2004-12-31,2017-07-28,6.4,None,Remote,Low,Not required,Partial,Partial,Partial,upload.cgi in Mega Upload Progress Bar before 1.45 allows remote attackers to copy or overwrite arbitrary files via unspecified parameters related to names of uploaded files.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/17882', 'http://www.securityfocus.com/bid/11547', 'https://sourceforge.net/project/shownotes.php?release_id=277989', 'http://www.raditha.com/blog/archives/000547.html', 'http://securitytracker.com/id?1011960']"
CVE-2004-2742,https://www.cvedetails.com/cve/CVE-2004-2742/,CWE-79,XSS,2004-12-31,2017-07-28,4.3,None,Remote,Medium,Not required,None,Partial,Partial,"Cross-site scripting (XSS) vulnerability in the report viewer in Crystal Enterprise 8.5, 9, and 10 allows remote attackers to inject arbitrary web script or HTML via script in the URL to a report (RPT) file.",[],"['http://support.businessobjects.com/library/kbase/articles/c2016559.asp', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/18684', 'http://www.securityfocus.com/bid/12107', 'http://securitytracker.com/id?1012703']"
CVE-2004-2741,https://www.cvedetails.com/cve/CVE-2004-2741/,CWE-79,XSS,2004-12-31,2017-07-28,4.3,None,Remote,Medium,Not required,None,Partial,Partial,"Cross-site scripting (XSS) vulnerability in the ""help window"" (help.php) in Horde Application Framework 2.2.6 allows remote attackers to inject arbitrary web script or HTML via the (1) module, (2) topic, or (3) module parameters.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/17881', 'http://securitytracker.com/id?1011959', 'http://www.securityfocus.com/bid/11546', 'http://lists.horde.org/archives/announce/2004/000107.html', 'http://cvs.horde.org/diff.php/horde/templates/help/index.inc?r1=1.9.2.4&r2=1.9.2.5&ty=u']"
CVE-2004-2740,https://www.cvedetails.com/cve/CVE-2004-2740/,CWE-94,File Inclusion,2004-12-31,2017-07-28,4.3,None,Remote,Medium,Not required,None,Partial,Partial,PHP remote file inclusion vulnerability in authform.inc.php in PHProjekt 4.2.3 and earlier allows remote attackers to include arbitrary PHP code via a URL in the path_pre parameter.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/18683', 'http://www.securityfocus.com/bid/12116', 'http://www.phprojekt.com/modules.php?op=modload&name=News&file=article&sid=193', 'https://www.gentoo.org/security/en/glsa/glsa-200412-27.xml', 'http://securitytracker.com/id?1012708']"
CVE-2004-2739,https://www.cvedetails.com/cve/CVE-2004-2739/,CWE-264,,2004-12-31,2017-07-28,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,The setup routine (setup.php) in PHProjekt 4.2.1 and earlier allows remote attackers to modify system configuration via unknown attack vectors.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/18320', 'http://www.securityfocus.com/bid/11797', 'http://www.phprojekt.com/modules.php?op=modload&name=News&file=article&sid=189&mode=thread&order=0', 'https://www.gentoo.org/security/en/glsa/glsa-200412-06.xml', 'http://www.novell.com/linux/security/advisories/2004_04_sr.html', 'http://securitytracker.com/id?1012369']"
CVE-2004-2738,https://www.cvedetails.com/cve/CVE-2004-2738/,CWE-79,XSS,2004-12-31,2017-07-28,4.3,None,Remote,Medium,Not required,None,Partial,Partial,Cross-site scripting (XSS) vulnerability in check_user_id.php in ZeroBoard 4.1pl4 and earlier allows remote attackers to inject arbitrary web script or HTML via the user_id parameter.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/18680', 'http://securitytracker.com/id?1012677', 'http://www.securityfocus.com/bid/12103', 'https://marc.info/?l=bugtraq&m=110391024404947&w=2', 'http://lists.grok.org.uk/pipermail/full-disclosure/2004-December/030224.html']"
CVE-2004-2737,https://www.cvedetails.com/cve/CVE-2004-2737/,CWE-89,Exec Code Sql,2004-12-31,2017-07-28,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,SQL injection vulnerability in problist.asp in NetSupport DNA HelpDesk 1.01 allows remote attackers to execute arbitrary SQL commands via the where parameter.,[],"['http://www.securityfocus.com/bid/10772', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/16782', 'http://www.securiteam.com/windowsntfocus/5PP0L0ADGE.html']"
CVE-2004-2736,https://www.cvedetails.com/cve/CVE-2004-2736/,CWE-287,Bypass,2004-12-31,2017-07-28,5.0,None,Remote,Low,Not required,None,Partial,Partial,Polar HelpDesk 3.0 allows remote attackers to bypass authentication by setting the UserId and UserType values in a cookie.,[],"['http://www.securityfocus.com/bid/10775', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/16778', 'http://www.securiteam.com/windowsntfocus/5OP0K0ADGA.html']"
CVE-2004-2735,https://www.cvedetails.com/cve/CVE-2004-2735/,CWE-79,XSS,2004-12-31,2017-07-28,4.3,None,Remote,Medium,Not required,None,Partial,Partial,"Cross-site scripting (XSS) vulnerability in P4DB 2.01 and earlier allows remote attackers to inject arbitrary web script or HTML via (1) SET_PREFERENCES parameter in SetPreferences.cgi; (2) BRANCH parameter in branchView.cgi; (3) FSPC and (4) COMPLETE parameters in changeByUsers.cgi; (5) FSPC, (6) LABEL, (7) EXLABEL, (8) STATUS, (9) MAXCH, (10) FIRSTCH, (11) CHOFFSETDISP, (12) SEARCHDESC, (13) SEARCH_INVERT, (14) USER, (15) GROUP, and (16) CLIENT parameters in changeList.cgi; (17) CH parameter in changeView.cgi; (18) USER parameter in clientList.cgi; (19) CLIENT parameter in clientView.cgi; (20) FSPC parameter in depotTreeBrowser.cgi; (21) FSPC parameter in depotStats.cgi; (22) FSPC, (23) REV, (24) ACT, (25) FSPC2, (26) REV2, (27) CH, and (28) CONTEXT parameters in fileDiffView.cgi; (29) FSPC and (30) REV parameters in fileDownLoad.cgi; (31) FSPC, (32) LISTLAB, and (33) SHOWBRANCH parameters in fileLogView.cgi; (34) FSPC and (35) LABEL parameters in fileSearch.cgi; (36) FSPC, (37) REV, and (38) FORCE parameters in fileViewer.cgi; (39) FSPC parameter in filesChangedSince.cgi; (40) GROUP parameter in groupView.cgi; (41) TYPE, (42) FSPC, and (43) REV parameters in htmlFileView.cgi; (44) CMD parameter in javaDataView.cgi; (45) JOBVIEW and (46) FLD parameters in jobList.cgi; (47) JOB parameter in jobView.cgi; (48) LABEL1 and (49) LABEL2 parameters in labelDiffView.cgi; (50) LABEL parameter in labelView.cgi; (51) FSPC parameter in searchPattern.cgi; (52) TYPE, (53) FSPC, and (54) REV parameters in specialFileView.cgi; (55) GROUPSONLY parameter in userList.cgi; or (56) USER parameter in userView.cgi.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/16070', 'http://www.weak.org/~jammer/p4db_v2.01_patch_4.txt', 'http://securitytracker.com/id?1010078', 'http://www.securityfocus.com/bid/10286', 'http://archives.neohapsis.com/archives/bugtraq/2004-05/0046.html']"
CVE-2004-2734,https://www.cvedetails.com/cve/CVE-2004-2734/,CWE-287,Bypass,2004-12-31,2017-07-28,10.0,Admin,Remote,Low,Not required,Complete,Complete,Complete,"webadmin-apache.conf in Novell Web Manager of Novell NetWare 6.5 uses an uppercase Alias tag with an inconsistent lowercase directory tag for a volume, which allows remote attackers to bypass access control to the WEB-INF folder.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/40478', 'http://www.securityfocus.com/bid/11000', 'http://support.novell.com/cgi-bin/search/searchtid.cgi?/10094233.htm', 'http://securitytracker.com/id?1011012']"
CVE-2004-2733,https://www.cvedetails.com/cve/CVE-2004-2733/,CWE-264,,2004-12-31,2017-07-28,5.8,None,Remote,Medium,Not required,None,Partial,Partial,"Web Wiz Forums 7.7a uses invalid logic to determine user privileges, which allows remote attackers to (1) block arbitrary IP addresses via pop_up_ip_blocking.asp or (2) modify topics via pop_up_topic_admin.asp.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/16031', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/16030', 'http://www.securityfocus.com/bid/10255', 'http://archives.neohapsis.com/archives/fulldisclosure/2004-04/1119.html', 'http://securitytracker.com/id?1010012']"
CVE-2004-2732,https://www.cvedetails.com/cve/CVE-2004-2732/,CWE-78,+Info,2004-12-31,2017-07-28,4.3,None,Remote,Medium,Not required,Partial,None,None,"nbmember.cgi in Netbilling 2.0 allows remote attackers to obtain sensitive information via the cmd=test option, which can be leveraged to determine the access key.",[],"['http://www.securityfocus.com/bid/11504', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/17865', 'https://web.archive.org/web/20041106200147/http://www.it-helpnet.de/bugless/bugs.php?mode=show&id=8&SID=', 'http://securitytracker.com/id?1011881']"
