cve_id,cve_href,cwe_id,vuln_type,publish_date,update_date,score,acces_level,access,complexity,authentication,confidentiality,integrity,availability,summary,github,refs
CVE-2005-4867,https://www.cvedetails.com/cve/CVE-2005-4867/,CWE-119,Exec Code Overflow,2005-12-31,2017-07-28,9.3,Admin,Remote,Medium,Not required,Complete,Complete,Complete,"Stack-based buffer overflow in the SATENCRYPT function in IBM DB2 8.1, when Satellite Administration (SATADMIN) is enabled, allows remote attackers to execute arbitrary code via a long parameter.",[],"['http://www.ngssoftware.com/advisories/db205012005E.txt', 'http://www.securityfocus.com/bid/11396', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/17612', 'http://www-1.ibm.com/support/docview.wss?uid=swg21181228', 'http://www-1.ibm.com/support/search.wss?rs=0&q=IY62040&apar=only', 'https://marc.info/?l=bugtraq&m=110495332301120&w=2']"
CVE-2005-4866,https://www.cvedetails.com/cve/CVE-2005-4866/,CWE-119,Overflow,2005-12-31,2017-07-28,6.8,User,Remote,Medium,Not required,Partial,Partial,Partial,"Stack-based buffer overflow in JDBC Applet Server in IBM DB2 8.1 allows remote attackers to execute arbitrary by connecting and sending a long username, then disconnecting gracefully and reconnecting and sending a short username and an unexpected db2java.zip version, which causes a null terminator to be removed and leads to the overflow.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/17613', 'http://www-1.ibm.com/support/docview.wss?uid=swg1IY61492', 'http://www.nextgenss.com/advisories/db205012005D.txt', 'http://www.securityfocus.com/bid/11401', 'https://marc.info/?l=bugtraq&m=110495251101381&w=2']"
CVE-2005-4865,https://www.cvedetails.com/cve/CVE-2005-4865/,CWE-119,Exec Code Overflow,2005-12-31,2017-07-28,10.0,Admin,Remote,Low,Not required,Complete,Complete,Complete,Stack-based buffer overflow in call in IBM DB2 7.x and 8.1 allows remote attackers to execute arbitrary code via a long libname.,[],"['http://www.securityfocus.com/bid/11399', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/17611', 'http://www-1.ibm.com/support/docview.wss?uid=swg1IY62041', 'http://www-1.ibm.com/support/docview.wss?uid=swg21181228', 'http://www.nextgenss.com/advisories/db205012005C.txt', 'https://marc.info/?l=bugtraq&m=110495173031208&w=2']"
CVE-2005-4864,https://www.cvedetails.com/cve/CVE-2005-4864/,CWE-119,Exec Code Overflow,2005-12-31,2017-07-28,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,Stack-based buffer overflow in libdb2.so in IBM DB2 7.x and 8.1 allows local users to execute arbitrary code via a long DB2LPORT environment variable.,[],"['http://www.securityfocus.com/bid/11390', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/17616', 'http://www.ngssoftware.com/advisories/db205012005B.txt', 'http://www-1.ibm.com/support/docview.wss?uid=swg1IY62042', 'https://marc.info/?l=bugtraq&m=110495092105541&w=2']"
CVE-2005-4863,https://www.cvedetails.com/cve/CVE-2005-4863/,CWE-119,Exec Code Overflow,2005-12-31,2017-07-28,7.2,Admin,Local,Low,Not required,Complete,Complete,Complete,Stack-based buffer overflow in db2fmp in IBM DB2 7.x and 8.1 allows local users to execute arbitrary code via a long parameter.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/17615', 'http://www.securityfocus.com/bid/11397', 'http://www-1.ibm.com/support/search.wss?rs=0&q=IY62039&apar=only', 'http://www.nextgenss.com/advisories/db205012005A.txt', 'http://www-1.ibm.com/support/docview.wss?uid=swg21181228', 'https://marc.info/?l=bugtraq&m=110494995113579&w=2']"
CVE-2005-4862,https://www.cvedetails.com/cve/CVE-2005-4862/,CWE-255,+Info,2005-12-31,2008-09-05,5.0,None,Remote,Low,Not required,Partial,None,None,"The search functionality in XWiki 0.9.793 indexes cleartext user passwords, which allows remote attackers to obtain sensitive information via a search string that matches a password.",[],['https://jira.xwiki.org/jira/browse/XWIKI-70']
CVE-2005-4861,https://www.cvedetails.com/cve/CVE-2005-4861/,CWE-287,Bypass,2005-12-31,2008-09-05,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,"functions.php in Ragnarok Online Control Panel (ROCP) 4.3.4a allows remote attackers to bypass authentication by requesting account_manage.php with a trailing ""/login.php"" PHP_SELF value, which is not properly handled by the CHECK_AUTH function.",[],"['http://archives.neohapsis.com/archives/bugtraq/2005-07/0522.html', 'https://secunia.com/advisories/16287', 'http://www.osvdb.org/18389', 'http://www.jasio.net/index.php?categoryid=3&p13_sectionid=2&p13_fileid=6']"
CVE-2005-4860,https://www.cvedetails.com/cve/CVE-2005-4860/,,+Priv,2005-12-31,2008-09-05,6.9,Admin,Local,Medium,Not required,Complete,Complete,Complete,"Spectrum Cash Receipting System before 6.504 uses weak cryptography (static substitution) in the PASSFILE password file, which makes it easier for local users to gain privileges by decrypting a password.",[],"['https://secunia.com/advisories/13985', 'https://marc.info/?l=bugtraq&m=111229613907550&w=2', 'http://www.portcullis.co.uk/uplds/advisories/Portcullis%20Security%20Advisory%2005-002%20Spectrum%20Cash%20Receipting%20System%20Weak%20Password%20Protection%20Vulnerability.txt']"
CVE-2005-4859,https://www.cvedetails.com/cve/CVE-2005-4859/,,,2005-12-31,2008-09-05,6.4,None,Remote,Low,Not required,Partial,None,None,"mimicboard2 (Mimic2) 086 and earlier stores sensitive information under the web root with insufficient access control, which allows remote attackers to download a database via a direct request for mimic2.dat.",[],"['http://www.securityfocus.com/bid/14779', 'http://exploitlabs.com/files/advisories/EXPL-A-2005-013-mimic2.txt']"
CVE-2005-4858,https://www.cvedetails.com/cve/CVE-2005-4858/,,XSS,2005-12-31,2008-09-05,4.3,None,Remote,Medium,Not required,Partial,None,None,"Multiple cross-site scripting (XSS) vulnerabilities in mimic2.cgi in mimicboard2 (Mimic2) 086 and earlier allow remote attackers to inject arbitrary web script or HTML via unspecified parameters associated with the (1) name, (2) title, and (3) comment sections, as demonstrated by referencing a remote document through the SRC attribute of an IFRAME element.",[],"['http://www.securityfocus.com/bid/14778', 'http://exploitlabs.com/files/advisories/EXPL-A-2005-013-mimic2.txt']"
CVE-2005-4857,https://www.cvedetails.com/cve/CVE-2005-4857/,CWE-399,DoS,2005-12-31,2015-07-28,4.0,None,Remote,Low,Single system,None,None,None,"eZ publish 3.5 before 3.5.7, 3.6 before 3.6.5, 3.7 before 3.7.3, and 3.8 before 20051128 allows remote authenticated users to cause a denial of service (Apache httpd segmentation fault) via a request to content/advancedsearch.php with an empty SearchContentClassID parameter, reportedly related to a ""memory addressing error"".",[],"['http://issues.ez.no/7459', 'http://ez.no/download/ez_publish/changelogs/ez_publish_3_8/changelog_3_6_x_3_7_x_to_3_8_0']"
CVE-2005-4856,https://www.cvedetails.com/cve/CVE-2005-4856/,CWE-19,+Info,2005-12-31,2015-07-28,5.0,None,Remote,Low,Not required,Partial,None,None,"The admin interface in eZ publish 3.5 before 3.5.7, 3.6 before 3.6.5, 3.7 before 3.7.3, and 3.8 before 20051110 does not properly handle authorization errors, which allows remote attackers to obtain sensitive information and see the admin pagelayout and associated templates via a request with (1) ""anything after the url"" or (2) a ""wrong url"".",[],"['http://issues.ez.no/6703', 'http://ez.no/download/ez_publish/changelogs/ez_publish_3_8/changelog_3_6_x_3_7_x_to_3_8_0']"
CVE-2005-4855,https://www.cvedetails.com/cve/CVE-2005-4855/,CWE-264,XSS,2005-12-31,2018-09-27,3.5,None,Remote,Medium,Single system,None,Partial,Partial,"Unrestricted file upload vulnerability in eZ publish 3.5 before 3.5.5, 3.6 before 3.6.2, 3.7 before 3.7.0rc2, and 3.8 before 20050922 does not restrict Image datatype uploads to image content types, which allows remote authenticated users to upload certain types of files, as demonstrated by .js files, which may enable cross-site scripting (XSS) attacks or other attacks.",[],"['http://issues.ez.no/5984', 'http://ez.no/download/ez_publish/changelogs/ez_publish_3_8/changelog_3_6_x_3_7_x_to_3_8_0']"
CVE-2005-4854,https://www.cvedetails.com/cve/CVE-2005-4854/,CWE-264,+Info,2005-12-31,2015-07-28,5.0,None,Remote,Low,Not required,Partial,None,None,"eZ publish 3.5 through 3.7 before 20050830 does not use a folder's read permissions to restrict notifications, which allows remote authenticated users to obtain sensitive information about changes to content in arbitrary folders.",[],"['http://issues.ez.no/6355', 'http://ez.no/download/ez_publish/changelogs/ez_publish_3_8/changelog_3_6_x_3_7_x_to_3_8_0']"
CVE-2005-4853,https://www.cvedetails.com/cve/CVE-2005-4853/,CWE-264,,2005-12-31,2015-07-28,9.4,None,Remote,Low,Not required,None,Complete,Complete,"The default configuration of the forum package in eZ publish 3.5 before 3.5.5, 3.6 before 3.6.2, 3.7 before 3.7.0rc2, and 3.8 before 20050818 does not restrict edit permissions to a posting's owner, which allows remote authenticated users to edit arbitrary postings.",[],"['http://issues.ez.no/7052', 'http://ez.no/download/ez_publish/changelogs/ez_publish_3_8/changelog_3_6_x_3_7_x_to_3_8_0']"
CVE-2005-4852,https://www.cvedetails.com/cve/CVE-2005-4852/,CWE-264,Bypass,2005-12-31,2018-09-27,5.0,None,Remote,Low,Not required,None,Partial,Partial,"The siteaccess URIMatching implementation in eZ publish 3.5 through 3.8 before 20050812 converts all non-alphanumeric characters in a URI to '_' (underscore), which allows remote attackers to bypass access restrictions by inserting certain characters in a URI, as demonstrated by a request for /admin:de, which matches a rule allowing only /admin_de to access /admin.",[],"['http://issues.ez.no/7025', 'http://ez.no/download/ez_publish/changelogs/ez_publish_3_8/changelog_3_6_x_3_7_x_to_3_8_0']"
CVE-2005-4851,https://www.cvedetails.com/cve/CVE-2005-4851/,CWE-287,Bypass,2005-12-31,2019-07-31,4.0,None,Remote,Low,Single system,Partial,None,None,"eZ publish 3.4.4 through 3.7 before 20050722 applies certain permissions on the node level, which allows remote authenticated users to bypass the original permissions on embedded objects in XML fields and read these objects.",[],"['http://issues.ez.no/6841', 'http://ez.no/download/ez_publish/changelogs/ez_publish_3_8/changelog_3_6_x_3_7_x_to_3_8_0']"
CVE-2005-4850,https://www.cvedetails.com/cve/CVE-2005-4850/,CWE-264,,2005-12-31,2019-07-31,5.0,None,Remote,Low,Not required,None,Partial,Partial,"eZ publish 3.5 through 3.7 before 20050608 requires both edit and create permissions in order to submit data, which allows remote attackers to edit data submitted by arbitrary anonymous users.",[],"['http://issues.ez.no/6680', 'http://ez.no/download/ez_publish/changelogs/ez_publish_3_8/changelog_3_6_x_3_7_x_to_3_8_0']"
CVE-2005-4849,https://www.cvedetails.com/cve/CVE-2005-4849/,CWE-200,+Info,2005-12-31,2008-09-05,5.0,None,Remote,Low,Not required,Partial,None,None,"Apache Derby before 10.1.2.1 exposes the (1) user and (2) password attributes in cleartext via (a) the RDBNAM parameter of the ACCSEC command and (b) the output of the DatabaseMetaData.getURL function, which allows context-dependent attackers to obtain sensitive information.",[],"['https://issues.apache.org/jira/browse/DERBY-530', 'https://issues.apache.org/jira/browse/DERBY-559', 'https://db.apache.org/derby/releases/release-10.1.2.1.html']"
CVE-2005-4848,https://www.cvedetails.com/cve/CVE-2005-4848/,CWE-119,Exec Code Overflow,2005-12-31,2017-07-28,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Buffer overflow in the decompression algorithm in Research in Motion BlackBerry Enterprise Server 4.0 SP1 and earlier before 20050607 might allow remote attackers to execute arbitrary code via certain data packets.,[],"['http://www.vupen.com/english/advisories/2007/2419', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/35241', 'https://www.lemonde.fr/web/article/0,1-0@2-3208,36-777732,0.html', 'http://blog2.lemondeinformatique.fr/management_du_si/2006/05/notre_ami_imad_.html', 'http://www.blackberry.com/btsc/articles/669/KB04075_f.SAL_Public.html']"
CVE-2005-4847,https://www.cvedetails.com/cve/CVE-2005-4847/,,,2005-12-31,2008-09-10,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"Unspecified vulnerability in Spey 0.3.3 has unknown impact and attack vectors related to ""A number of security holes which could lead to compromise,"" a different issue than CVE-2005-4846.",[],['https://sourceforge.net/forum/forum.php?forum_id=514029']
CVE-2005-4846,https://www.cvedetails.com/cve/CVE-2005-4846/,CWE-20,DoS Exec Code,2005-12-31,2008-09-05,4.3,None,Remote,Medium,Not required,None,None,None,Format string vulnerability in Logger.cc for Spey 0.3.3 allows attackers to cause a denial of service (crash) and possibly execute arbitrary code via format string specifiers in a syslog call.,[],"['https://sourceforge.net/forum/forum.php?forum_id=514029', 'http://spey.cvs.sourceforge.net/spey/spey/src/Logger.cc?r1=1.5&r2=1.6', 'http://spey.cvs.sourceforge.net/spey/spey/src/Logger.cc?view=log']"
CVE-2005-4845,https://www.cvedetails.com/cve/CVE-2005-4845/,CWE-16,DoS,2005-12-31,2009-08-28,5.0,None,Remote,Low,Not required,None,None,None,"The Java Plug-in 1.4.2_03 and 1.4.2_04 controls, and the 1.4.2_03 and 1.4.2_04 <applet> redirector controls, allow remote attackers to cause a denial of service (Internet Explorer crash) by creating a COM object of the class associated with the control's CLSID, which is not intended for use within Internet Explorer.",[],['http://www.securityfocus.com/archive/1/391803']
CVE-2005-4844,https://www.cvedetails.com/cve/CVE-2005-4844/,,DoS,2005-12-31,2008-09-05,7.1,None,Remote,Medium,Not required,None,None,None,"The CLSID_ApprenticeICW control allows remote attackers to cause a denial of service (Internet Explorer crash) by creating a COM object of the class associated with the control's CLSID, which is not intended for use within Internet Explorer.",[],['http://www.securityfocus.com/archive/1/391803']
CVE-2005-4843,https://www.cvedetails.com/cve/CVE-2005-4843/,,DoS,2005-12-31,2008-09-05,7.8,None,Remote,Low,Not required,None,None,None,"The SmartConnect Class control allows remote attackers to cause a denial of service (Internet Explorer crash) by creating a COM object of the class associated with the control's CLSID, which is not intended for use within Internet Explorer.",[],['http://www.securityfocus.com/archive/1/391803']
CVE-2005-4842,https://www.cvedetails.com/cve/CVE-2005-4842/,,DoS,2005-12-31,2008-09-05,7.1,None,Remote,Medium,Not required,None,None,None,"The System Monitor Source Properties control allows remote attackers to cause a denial of service (Internet Explorer crash) by creating a COM object of the class associated with the control's CLSID, which is not intended for use within Internet Explorer.",[],['http://www.securityfocus.com/archive/1/391803']
CVE-2005-4841,https://www.cvedetails.com/cve/CVE-2005-4841/,,DoS,2005-12-31,2008-09-05,7.1,None,Remote,Medium,Not required,None,None,None,"The Outlook Progress Ctl control allows remote attackers to cause a denial of service (Internet Explorer crash) by creating a COM object of the class associated with the control's CLSID, which is not intended for use within Internet Explorer.",[],['http://www.securityfocus.com/archive/1/391803']
CVE-2005-4840,https://www.cvedetails.com/cve/CVE-2005-4840/,CWE-119,DoS Overflow,2005-12-31,2018-10-19,4.3,None,Remote,Medium,Not required,None,None,None,"The Outlook Express Address Book control, when using Internet Explorer 6, allows remote attackers to cause a denial of service (NULL dereference and browser crash) by creating the OutlookExpress.AddressBook COM object, which is not intended for use within Internet Explorer.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/34755', 'http://www.securityfocus.com/archive/1/470694/100/0/threaded', 'http://www.securityfocus.com/archive/1/391803', 'https://browserfun.blogspot.com/2006/07/mobb-3-outlookexpressaddressbook_02.html']"
CVE-2005-4839,https://www.cvedetails.com/cve/CVE-2005-4839/,,+Info,2005-12-31,2008-09-05,5.0,None,Remote,Low,Not required,Partial,None,None,"PureTLS before 0.9b5 does not clear optional Extensions and Algorithm.Parameters values before parsing, which might trigger an information leak of values from earlier certificates.",[],"['http://www.rtfm.com/puretls/', 'http://www1.ietf.org/mail-archive/web/tls/current/msg00229.html']"
CVE-2005-4838,https://www.cvedetails.com/cve/CVE-2005-4838/,CWE-79,XSS,2005-12-31,2017-07-28,4.3,None,Remote,Medium,Not required,None,Partial,Partial,"Multiple cross-site scripting (XSS) vulnerabilities in the example web applications for Jakarta Tomcat 5.5.6 and earlier allow remote attackers to inject arbitrary web script or HTML via (1) el/functions.jsp, (2) el/implicit-objects.jsp, and (3) jspx/textRotate.jspx in examples/jsp2/, as demonstrated via script in a request to snp/snoop.jsp.  NOTE: other XSS issues in the manager were simultaneously reported, but these require admin access and do not cross privilege boundaries.",[],"['https://tomcat.apache.org/security-4.html', 'https://tomcat.apache.org/security-5.html', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/36467', 'https://marc.info/?l=tomcat-dev&m=110477195116951&w=2', 'https://www.redhat.com/support/errata/RHSA-2008-0261.html', 'http://www.oliverkarow.de/research/jakarta556_xss.txt', 'http://securitytracker.com/id?1012793', 'https://rhn.redhat.com/errata/RHSA-2008-0630.html', 'https://marc.info/?l=tomcat-dev&m=110476790331536&w=2', 'http://lists.grok.org.uk/pipermail/full-disclosure/2007-September/065598.html']"
CVE-2005-4837,https://www.cvedetails.com/cve/CVE-2005-4837/,CWE-189,DoS,2005-12-31,2017-10-10,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"snmp_api.c in snmpd in Net-SNMP 5.2.x before 5.2.2, 5.1.x before 5.1.3, and 5.0.x before 5.0.10.2, when running in master agentx mode, allows remote attackers to cause a denial of service (crash) by causing a particular TCP disconnect, which triggers a free of an incorrect variable, a different vulnerability than CVE-2005-2177.",[],"['http://www.vupen.com/english/advisories/2007/1944', 'https://issues.rpath.com/browse/RPL-1334', 'https://www.ubuntu.com/usn/USN-456-1', 'http://www.securityfocus.com/bid/23762', 'http://sunsolve.sun.com/search/document.do?assetkey=1-26-102929-1', 'https://sourceforge.net/tracker/index.php?func=detail&aid=1207023&group_id=12694&atid=112694']"
CVE-2005-4836,https://www.cvedetails.com/cve/CVE-2005-4836/,CWE-200,+Info,2005-12-31,2012-02-09,7.8,None,Remote,Low,Not required,Complete,None,None,"The HTTP/1.1 connector in Apache Tomcat 4.1.15 through 4.1.40 does not reject NULL bytes in a URL when allowLinking is configured, which allows remote attackers to read JSP source files and obtain sensitive information.",[],"['http://www.securityfocus.com/bid/28483', 'https://tomcat.apache.org/security-4.html']"
CVE-2005-4835,https://www.cvedetails.com/cve/CVE-2005-4835/,,DoS,2005-12-31,2008-09-10,7.1,None,Remote,Medium,Not required,None,None,None,"The ath_rate_sample function in the ath_rate/sample/sample.c sample code in MadWifi before 0.9.3 allows remote attackers to cause a denial of service (failed KASSERT and system crash) by moving a connected system to a location with low signal strength, and possibly other vectors related to a race condition between interface enabling and packet transmission.",[],"['http://www.mandriva.com/security/advisories?name=MDKSA-2007:082', 'http://www.novell.com/linux/security/advisories/2007_14_sr.html', 'http://madwifi.org/ticket/162', 'http://madwifi.org/ticket/279', 'http://madwifi.org/ticket/287', 'http://madwifi.org/wiki/Releases/0.9.3', 'https://secunia.com/advisories/26083', 'https://secunia.com/advisories/24841']"
CVE-2005-4834,https://www.cvedetails.com/cve/CVE-2005-4834/,,+Info,2005-12-31,2008-09-05,5.0,None,Remote,Low,Not required,Partial,None,None,"IBM WebSphere Application Server (WAS) 5.0.2.5 through 5.1.1.3 allows remote attackers to obtain JSP source code and other sensitive information, related to incorrect request processing by the web container.",[],"['http://www.frsirt.com/english/advisories/2007/0970', 'http://www.securityfocus.com/bid/22991', 'http://www-1.ibm.com/support/docview.wss?uid=swg21243541', 'http://www-1.ibm.com/support/docview.wss?uid=swg24008814', 'http://www-1.ibm.com/support/docview.wss?uid=swg24013840', 'https://secunia.com/advisories/24478']"
CVE-2005-4833,https://www.cvedetails.com/cve/CVE-2005-4833/,,+Info,2005-12-31,2008-11-13,4.3,None,Remote,Medium,Not required,Partial,None,None,"IBM WebSphere Application Server (WAS) 6.0 before 20050201, when serving pages in an Application WAR or an Extended Document Root, allows remote attackers to obtain the JSP source code and other sensitive information via ""a specific JSP URL,"" related to lack of normalization of the URL format.",[],"['https://secunia.com/advisories/24478', 'http://www.securityfocus.com/bid/22991', 'http://www.frsirt.com/english/advisories/2007/0970', 'http://www-1.ibm.com/support/docview.wss?uid=swg21243541', 'http://www-1.ibm.com/support/docview.wss?uid=swg24008815', 'http://osvdb.org/34177']"
CVE-2005-4832,https://www.cvedetails.com/cve/CVE-2005-4832/,,Exec Code Sql,2005-12-31,2017-07-28,7.5,User,Remote,Low,Not required,Partial,Partial,Partial,"SQL injection vulnerability in the Oracle Database Server 10g allows remote authenticated users to execute arbitrary SQL commands with elevated privileges via the SUBSCRIPTION_NAME parameter in the (1) SYS.DBMS_CDC_SUBSCRIBE and (2) SYS.DBMS_CDC_ISUBSCRIBE packages, a different vector than CVE-2005-1197.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/20159', 'http://www.securityfocus.com/archive/1/404970', 'http://www.securityfocus.com/bid/13236', 'http://www.argeniss.com/research/OraDBMS_CDC_SUBSCRIBEWorkaround.sql', 'http://www.securityfocus.com/archive/1/396133', 'http://www.oracle.com/technology/deploy/security/pdf/cpuapr2005.pdf', 'http://www.argeniss.com/research/OraDBMS_CDC_SUBSCRIBEExploit.txt', 'http://www.appsecinc.com/resources/alerts/oracle/2005-02.html']"
CVE-2005-4831,https://www.cvedetails.com/cve/CVE-2005-4831/,,XSS,2005-12-31,2018-10-19,4.3,None,Remote,Medium,Not required,None,Partial,Partial,"viewcvs in ViewCVS 0.9.2 allows remote attackers to set the Content-Type header to arbitrary values via the content-type parameter, which can be leveraged for cross-site scripting (XSS) and other attacks, as demonstrated using (1) ""text/html"", or (2) ""image/jpeg"" with an image that is rendered as HTML by Internet Explorer, a different vulnerability than CVE-2004-1062.  NOTE: it was later reported that 0.9.4 is also affected.",[],"['http://www.securitytracker.com/id?1017704', 'http://lists.grok.org.uk/pipermail/full-disclosure/2005-January/030514.html', 'http://www.securityfocus.com/archive/1/461382/100/0/threaded', 'http://www.securityfocus.com/bid/12112']"
