cve_id,cve_href,cwe_id,vuln_type,publish_date,update_date,score,acces_level,access,complexity,authentication,confidentiality,integrity,availability,summary,github,refs
CVE-2009-4525,https://www.cvedetails.com/cve/CVE-2009-4525/,CWE-79,XSS,2009-12-31,2017-08-16,4.3,None,Remote,Medium,Not required,None,Partial,Partial,"Cross-site scripting (XSS) vulnerability in the Print (aka Printer, e-mail and PDF versions) module 5.x before 5.x-4.9 and 6.x before 6.x-1.9, a module for Drupal, allows remote attackers to inject arbitrary web script or HTML via crafted data in a list of links.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/53789', 'http://www.vupen.com/english/advisories/2009/2922', 'http://www.securityfocus.com/bid/36707', 'https://drupal.org/node/604808', 'https://drupal.org/node/604806', 'https://drupal.org/node/604804']"
CVE-2009-4524,https://www.cvedetails.com/cve/CVE-2009-4524/,CWE-79,XSS,2009-12-31,2017-08-16,4.3,None,Remote,Medium,Not required,None,Partial,Partial,Cross-site scripting (XSS) vulnerability in the RealName module 6.x-1.x before 6.x-1.3 for Drupal allows remote attackers to inject arbitrary web script or HTML via a realname (aka real name) element.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/53787', 'http://www.vupen.com/english/advisories/2009/2921', 'http://www.securityfocus.com/bid/36699', 'https://drupal.org/node/604760']"
CVE-2009-4523,https://www.cvedetails.com/cve/CVE-2009-4523/,CWE-79,XSS,2009-12-31,2017-08-16,4.3,None,Remote,Medium,Not required,None,Partial,Partial,Cross-site scripting (XSS) vulnerability in index.php in Zainu 1.0 allows remote attackers to inject arbitrary web script or HTML via the searchSongKeyword parameter in a SearchSong action.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/53790', 'http://www.packetstormsecurity.org/0910-exploits/zainu-xss.txt', 'http://www.securityfocus.com/bid/36701']"
CVE-2009-4522,https://www.cvedetails.com/cve/CVE-2009-4522/,CWE-79,XSS,2009-12-31,2017-08-16,4.3,None,Remote,Medium,Not required,None,Partial,Partial,Cross-site scripting (XSS) vulnerability in search.5.html in BloofoxCMS 0.3.5 allows remote attackers to inject arbitrary web script or HTML via the search parameter to index.php.  NOTE: some of these details are obtained from third party information.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/53788', 'http://packetstormsecurity.org/0910-exploits/bloofoxcms-xss.txt', 'http://www.securityfocus.com/bid/36700']"
CVE-2009-4521,https://www.cvedetails.com/cve/CVE-2009-4521/,CWE-79,XSS,2009-12-31,2018-10-10,4.3,None,Remote,Medium,Not required,None,Partial,Partial,"Cross-site scripting (XSS) vulnerability in birt-viewer/run in Eclipse Business Intelligence and Reporting Tools (BIRT) before 2.5.0, as used in KonaKart and other products, allows remote attackers to inject arbitrary web script or HTML via the __report parameter.",[],"['https://bugs.eclipse.org/bugs/show_bug.cgi?id=259127', 'http://www.securityfocus.com/bid/36674', 'http://www.securityfocus.com/archive/1/507172/100/0/threaded', 'http://antisnatchor.com/2008/12/18/eclipse-birt-reflected-xss', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/53773']"
CVE-2009-4520,https://www.cvedetails.com/cve/CVE-2009-4520/,CWE-264,Bypass,2009-12-31,2010-01-06,5.0,None,Remote,Low,Not required,Partial,None,None,"The CCK Comment Reference module 5.x before 5.x-1.2 and 6.x before 6.x-1.3, a module for Drupal, allows remote attackers to bypass intended access restrictions and read comments by using the autocomplete path.",[],"['https://drupal.org/node/617380', 'https://secunia.com/advisories/37206', 'http://www.vupen.com/english/advisories/2009/3084', 'http://www.securityfocus.com/bid/36863']"
CVE-2009-4519,https://www.cvedetails.com/cve/CVE-2009-4519/,,,2009-12-31,2017-08-16,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,Multiple unspecified vulnerabilities in Ortro before 1.3.4 have unknown impact and attack vectors.,[],"['http://dev.ortro.net/news/show/8', 'http://www.ortro.net/', 'http://www.vupen.com/english/advisories/2009/3057', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/54026']"
CVE-2009-4518,https://www.cvedetails.com/cve/CVE-2009-4518/,CWE-79,XSS,2009-12-31,2010-01-07,4.3,None,Remote,Medium,Not required,None,Partial,Partial,Cross-site scripting (XSS) vulnerability in the Insert Node module 5.x before 5.x-1.2 for Drupal allows remote attackers to inject arbitrary web script or HTML via an inserted node.,[],"['https://secunia.com/advisories/37199', 'https://drupal.org/node/616546', 'http://www.vupen.com/english/advisories/2009/3086', 'https://drupal.org/node/617400', 'http://www.securityfocus.com/bid/36861']"
CVE-2009-4517,https://www.cvedetails.com/cve/CVE-2009-4517/,CWE-352,CSRF,2009-12-31,2010-01-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Cross-site request forgery (CSRF) vulnerability in the FAQ Ask module 5.x and 6.x before 6.x-2.0, a module for Drupal, allows remote attackers to hijack the authentication of arbitrary users for requests that access unpublished content.",[],"['https://secunia.com/advisories/37201', 'https://drupal.org/node/617444', 'http://www.vupen.com/english/advisories/2009/3088']"
CVE-2009-4516,https://www.cvedetails.com/cve/CVE-2009-4516/,CWE-79,XSS,2009-12-31,2010-01-08,4.3,None,Remote,Medium,Not required,None,Partial,Partial,"Cross-site scripting (XSS) vulnerability in the FAQ Ask module 5.x and 6.x before 6.x-2.0, a module for Drupal, allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.",[],"['https://secunia.com/advisories/37201', 'http://www.vupen.com/english/advisories/2009/3088', 'https://drupal.org/node/617444', 'http://www.securityfocus.com/bid/36877']"
CVE-2009-4515,https://www.cvedetails.com/cve/CVE-2009-4515/,CWE-264,,2009-12-31,2010-01-08,5.0,None,Remote,Low,Not required,Partial,None,None,"The Storm module 6.x before 6.x-1.25 for Drupal does not enforce privilege requirements for storminvoiceitem nodes, which allows remote attackers to read node titles via unspecified vectors.",[],"['https://secunia.com/advisories/37202', 'http://www.vupen.com/english/advisories/2009/3090', 'http://www.securityfocus.com/bid/36879', 'https://drupal.org/node/617480', 'https://drupal.org/node/617494']"
CVE-2009-4514,https://www.cvedetails.com/cve/CVE-2009-4514/,CWE-79,XSS,2009-12-31,2010-01-11,3.5,None,Remote,Medium,Single system,None,Partial,Partial,"Cross-site scripting (XSS) vulnerability in the OpenSocial Shindig-Integrator module 5.x and 6.x before 6.x-2.1, a module for Drupal, allows remote authenticated users, with ""create application"" privileges, to inject arbitrary web script or HTML via unspecified vectors.",[],"['https://drupal.org/node/617422', 'http://www.vupen.com/english/advisories/2009/3087', 'https://secunia.com/advisories/37200', 'http://www.securityfocus.com/bid/36862', 'https://drupal.org/node/615584']"
CVE-2009-4513,https://www.cvedetails.com/cve/CVE-2009-4513/,CWE-79,XSS,2009-12-31,2017-08-16,3.5,None,Remote,Medium,Single system,None,Partial,Partial,"Multiple cross-site scripting (XSS) vulnerabilities in the Workflow module 5.x before 5.x-2.4 and 6.x before 6.x-1.2, a module for Drupal, allow remote authenticated users, with ""administer workflow"" privileges, to inject arbitrary web script or HTML via the name of a (1) workflow or (2) workflow state.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/54028', 'http://www.vupen.com/english/advisories/2009/3089', 'https://drupal.org/node/617456', 'http://www.securityfocus.com/bid/36878', 'https://drupal.org/node/612834', 'https://drupal.org/node/612832']"
CVE-2009-4512,https://www.cvedetails.com/cve/CVE-2009-4512/,CWE-22,Dir. Trav.,2009-12-31,2017-08-16,5.1,None,Remote,High,Not required,Partial,Partial,Partial,"Directory traversal vulnerability in index.php in Oscailt 3.3, when Use Friendly URL's is disabled, allows remote attackers to include and execute arbitrary local files via a .. (dot dot) in the obj_id parameter.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/54023', 'http://www.vupen.com/english/advisories/2009/3096', 'http://securityreason.com/exploitalert/7422', 'http://packetstormsecurity.org/0910-exploits/oscailt33-lfi.txt']"
CVE-2009-4502,https://www.cvedetails.com/cve/CVE-2009-4502/,CWE-264,Exec Code Bypass,2009-12-31,2010-01-01,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"The NET_TCP_LISTEN function in net.c in Zabbix Agent before 1.6.7, when running on FreeBSD or Solaris, allows remote attackers to bypass the EnableRemoteCommands setting and execute arbitrary commands via shell metacharacters in the argument to net.tcp.listen.  NOTE: this attack is limited to attacks from trusted IP addresses.",[],"['https://secunia.com/advisories/37740', 'http://www.securityfocus.com/archive/1/508439', 'http://www.vupen.com/english/advisories/2009/3514', 'https://support.zabbix.com/browse/ZBX-1032']"
CVE-2009-4501,https://www.cvedetails.com/cve/CVE-2009-4501/,CWE-119,DoS Overflow,2009-12-31,2010-01-01,5.0,None,Remote,Low,Not required,None,None,None,"The zbx_get_next_field function in libs/zbxcommon/str.c in Zabbix Server before 1.6.8 allows remote attackers to cause a denial of service (crash) via a request that lacks expected separators, which triggers a NULL pointer dereference, as demonstrated using the Command keyword.",[],"['https://secunia.com/advisories/37740', 'https://support.zabbix.com/browse/ZBX-1355', 'http://www.securityfocus.com/archive/1/508436/30/60/threaded', 'http://www.vupen.com/english/advisories/2009/3514']"
CVE-2009-4500,https://www.cvedetails.com/cve/CVE-2009-4500/,CWE-119,DoS Overflow,2009-12-31,2010-01-12,5.0,None,Remote,Low,Not required,None,None,None,"The process_trap function in trapper/trapper.c in Zabbix Server before 1.6.6 allows remote attackers to cause a denial of service (crash) via a crafted request with data that lacks an expected : (colon) separator, which triggers a NULL pointer dereference.",[],"['https://secunia.com/advisories/37740', 'http://www.vupen.com/english/advisories/2009/3514', 'http://www.securityfocus.com/archive/1/508436/30/60/threaded', 'https://support.zabbix.com/browse/ZBX-993']"
CVE-2009-4499,https://www.cvedetails.com/cve/CVE-2009-4499/,CWE-89,Exec Code Sql,2009-12-31,2010-02-02,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"SQL injection vulnerability in the get_history_lastid function in the nodewatcher component in Zabbix Server before 1.6.8 allows remote attackers to execute arbitrary SQL commands via a crafted request, possibly related to the send_history_last_id function in zabbix_server/trapper/nodehistory.c.",[],"['https://secunia.com/advisories/37740', 'http://www.vupen.com/english/advisories/2009/3514', 'http://www.securityfocus.com/archive/1/508436/30/60/threaded', 'https://support.zabbix.com/browse/ZBX-1031']"
CVE-2009-4498,https://www.cvedetails.com/cve/CVE-2009-4498/,CWE-78,Exec Code,2009-12-31,2010-05-25,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,The node_process_command function in Zabbix Server before 1.8 allows remote attackers to execute arbitrary commands via a crafted request.,[],"['https://secunia.com/advisories/37740', 'http://www.securityfocus.com/archive/1/508436/30/60/threaded', 'https://www.openwall.com/lists/oss-security/2010/04/02/1', 'http://www.vupen.com/english/advisories/2009/3514', 'https://support.zabbix.com/browse/ZBX-1030']"
CVE-2009-4484,https://www.cvedetails.com/cve/CVE-2009-4484/,CWE-119,DoS Exec Code Overflow Mem. Corr.,2009-12-30,2018-01-04,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Multiple stack-based buffer overflows in the CertDecoder::GetName function in src/asn.cpp in TaoCrypt in yaSSL before 1.9.9, as used in mysqld in MySQL 5.0.x before 5.0.90, MySQL 5.1.x before 5.1.43, MySQL 5.5.x through 5.5.0-m2, and other products, allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption and daemon crash) by establishing an SSL connection and sending an X.509 client certificate with a crafted name field, as demonstrated by mysql_overflow1.py and the vd_mysql5 module in VulnDisco Pack Professional 8.11. NOTE: this was originally reported for MySQL 5.0.51a.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/55416', 'https://bugzilla.redhat.com/show_bug.cgi?id=555313', 'http://www.yassl.com/news.html#yassl199', 'http://www.yassl.com/release.html', 'http://yassl.cvs.sourceforge.net/viewvc/yassl/yassl/taocrypt/src/asn.cpp?r1=1.13&r2=1.14', 'http://securitytracker.com/id?1023513', 'https://ubuntu.com/usn/usn-897-1', 'https://www.debian.org/security/2010/dsa-1997', 'http://www.intevydis.com/blog/?p=106', 'https://www.ubuntu.com/usn/USN-1397-1', 'http://www.vupen.com/english/advisories/2010/0233', 'http://www.securityfocus.com/bid/37974', 'http://www.securityfocus.com/bid/37640', 'http://www.securityfocus.com/bid/37943', 'http://www.metasploit.com/modules/exploit/linux/mysql/mysql_yassl_getname', 'http://www.intevydis.com/blog/?p=57', 'http://securitytracker.com/id?1023402', 'http://lists.immunitysec.com/pipermail/dailydave/2010-January/006020.html', 'http://isc.sans.org/diary.html?storyid=7900', 'http://intevydis.com/mysql_overflow1.py.txt', 'http://intevydis.com/mysql_demo.html', 'https://intevydis.blogspot.com/2010/01/mysq-yassl-stack-overflow.html', 'https://dev.mysql.com/doc/refman/5.0/en/news-5-0-90.html', 'https://dev.mysql.com/doc/refman/5.1/en/news-5-1-43.html', 'https://bugs.mysql.com/bug.php?id=50227', 'https://bazaar.launchpad.net/~mysql/mysql-server/mysql-5.0/revision/2837.1.1', 'http://archives.neohapsis.com/archives/dailydave/2010-q1/0002.html', 'http://www.vupen.com/english/advisories/2010/0236']"
CVE-2009-4483,https://www.cvedetails.com/cve/CVE-2009-4483/,,DoS,2009-12-30,2009-12-31,5.0,None,Remote,Low,Not required,None,None,None,"Unspecified vulnerability in LDAP3A.exe in MailSite 8.0.4 allows remote attackers to cause a denial of service (daemon crash) via unknown vectors, as demonstrated by a certain module in VulnDisco Pack Professional 7.13 through 8.11.  NOTE: as of 20091229, this disclosure has no actionable information. However, because the VulnDisco Pack author is a reliable researcher, the issue is being assigned a CVE identifier for tracking purposes.",[],"['http://www.securityfocus.com/bid/36240', 'https://secunia.com/advisories/36573']"
CVE-2009-4482,https://www.cvedetails.com/cve/CVE-2009-4482/,CWE-119,Exec Code Overflow,2009-12-30,2010-01-04,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"Buffer overflow in MediaServer.exe in TVersity 1.6 allows remote attackers to execute arbitrary code via unspecified vectors, as demonstrated by the vd_tversity module in VulnDisco Pack Professional 8.11.  NOTE: as of 20091229, this disclosure has no actionable information. However, because the VulnDisco Pack author is a reliable researcher, the issue is being assigned a CVE identifier for tracking purposes.",[],"['http://osvdb.org/57761', 'http://www.intevydis.com/blog/?p=57', 'https://secunia.com/advisories/36588']"
CVE-2009-4480,https://www.cvedetails.com/cve/CVE-2009-4480/,CWE-119,Exec Code Overflow,2009-12-30,2009-12-31,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Buffer overflow in the web service in AzeoTech DAQFactory 5.77 might allow remote attackers to execute arbitrary code via unspecified vectors, as demonstrated by a certain module in VulnDisco Pack Professional 7.16 through 8.11.  NOTE: as of 20091229, this disclosure has no actionable information. However, because the VulnDisco Pack author is a reliable researcher, the issue is being assigned a CVE identifier for tracking purposes.",[],['https://secunia.com/advisories/36504']
CVE-2009-4479,https://www.cvedetails.com/cve/CVE-2009-4479/,CWE-399,DoS Mem. Corr.,2009-12-30,2010-01-04,7.8,None,Remote,Low,Not required,None,None,None,"LDAP3A.exe in MailSite 8.0.4 allows remote attackers to cause a denial of service (heap memory corruption and daemon crash) via unspecified vectors, as demonstrated by a certain module in VulnDisco Pack Professional 7.13 through 8.11.  NOTE: as of 20091229, this disclosure has no actionable information. However, because the VulnDisco Pack author is a reliable researcher, the issue is being assigned a CVE identifier for tracking purposes.",[],"['http://www.securityfocus.com/bid/36240', 'https://secunia.com/advisories/36573']"
CVE-2009-4478,https://www.cvedetails.com/cve/CVE-2009-4478/,CWE-79,XSS,2009-12-30,2017-09-18,4.3,None,Remote,Medium,Not required,None,Partial,Partial,Multiple cross-site scripting (XSS) vulnerabilities in Xstate Real Estate 1.0 allow remote attackers to inject arbitrary web script or HTML via the PATH_INFO to (1) home.html or (2) lands.html.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/52970', 'https://www.exploit-db.com/exploits/9565']"
CVE-2009-4477,https://www.cvedetails.com/cve/CVE-2009-4477/,CWE-89,Exec Code Sql,2009-12-30,2017-09-18,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,SQL injection vulnerability in page.html in Xstate Real Estate 1.0 allows remote attackers to execute arbitrary SQL commands via the pid parameter.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/52968', 'https://www.exploit-db.com/exploits/9565']"
CVE-2009-4476,https://www.cvedetails.com/cve/CVE-2009-4476/,CWE-119,Exec Code Overflow,2009-12-30,2010-01-06,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"Stack-based buffer overflow in HAURI ViRobot Desktop 5.5 before 2009-09-28.00 allows remote attackers to execute arbitrary code via unspecified vectors, as demonstrated by a certain module in VulnDisco Pack Professional 7.15 through 8.11.  NOTE: some of these details are obtained from third party information.",[],"['http://www.securityfocus.com/bid/36241', 'https://secunia.com/advisories/36512']"
CVE-2009-4475,https://www.cvedetails.com/cve/CVE-2009-4475/,CWE-89,Exec Code Sql,2009-12-30,2017-09-18,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,SQL injection vulnerability in the Joomlub (com_joomlub) component for Joomla! allows remote attackers to execute arbitrary SQL commands via the aid parameter in an auction edit action to index.php.,[],"['http://www.securityfocus.com/bid/36287', 'https://www.exploit-db.com/exploits/9593', 'http://packetstormsecurity.org/0909-exploits/joomlajoomlub-sql.txt']"
CVE-2009-4474,https://www.cvedetails.com/cve/CVE-2009-4474/,CWE-89,Exec Code Sql,2009-12-30,2017-09-18,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,SQL injection vulnerability in the Mike de Boer zoom (com_zoom) component 2.0 for Mambo allows remote attackers to execute arbitrary SQL commands via the catid parameter to index.php.,[],"['http://www.securityfocus.com/bid/36281', 'https://www.exploit-db.com/exploits/9588']"
CVE-2009-4473,https://www.cvedetails.com/cve/CVE-2009-4473/,CWE-79,XSS,2009-12-30,2017-08-16,4.3,None,Remote,Medium,Not required,None,Partial,Partial,"Multiple cross-site scripting (XSS) vulnerabilities in WorkArea/ContentDesigner/ekformsiframe.aspx in Ektron CMS400.NET 7.6.1.53 and 7.6.6.47, and possibly 7.52 through 7.66sp2, allow remote attackers to inject arbitrary web script or HTML via the (1) css, (2) eca, (3) id, and (4) skin parameters.  NOTE: some of these details are obtained from third party information.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/53043', 'http://www.securityfocus.com/bid/36279', 'http://dev.ektron.com/notices.aspx?id=19074', 'http://dev.ektron.com/forum.aspx?g=posts&t=28048']"
CVE-2009-4472,https://www.cvedetails.com/cve/CVE-2009-4472/,CWE-94,Exec Code File Inclusion,2009-12-30,2017-09-18,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Multiple PHP remote file inclusion vulnerabilities in PHPope 1.0.0 and earlier allow remote attackers to execute arbitrary PHP code via a URL in the (1) GLOBALS[config][dir][plugins] parameter to plugins/address/admin/index.php, (2) GLOBALS[config][dir][functions] parameter to plugins/im/compose.php, and (3) GLOBALS[config][dir][classes] parameter to plugins/cssedit/admin/index.php.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/53018', 'http://www.vupen.com/english/advisories/2009/2536', 'https://www.exploit-db.com/exploits/9583']"
CVE-2009-4471,https://www.cvedetails.com/cve/CVE-2009-4471/,CWE-94,Exec Code File Inclusion,2009-12-30,2017-09-18,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Multiple PHP remote file inclusion vulnerabilities in FreeSchool 1.1.0 and earlier allow remote attackers to execute arbitrary PHP code via a URL in the CLASSPATH parameter to (1) bib_form.php, (2) bib_pldetails.php, (3) bib_plform.php, (4) bib_plsearchc.php, (5) bib_plsearchs.php, (6) bib_save.php, (7) bib_searchc.php, (8) bib_searchs.php, (9) edi_form.php, (10) edi_save.php, (11) gen_form.php, (12) gen_save.php, (13) lin_form.php, (14) lin_save.php, (15) luo_form.php, (16) luo_save.php, (17) sog_form.php, or (18) sog_save.php in biblioteca/; (19) cal_insert.php, (20) cal_save.php, or (21) cal_saveactivity.php in calendario/; (22) circolari/cir_save.php; or (23) modulistica/mdl_save.php.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/53017', 'http://www.vupen.com/english/advisories/2009/2535', 'https://www.exploit-db.com/exploits/9582']"
CVE-2009-4470,https://www.cvedetails.com/cve/CVE-2009-4470/,CWE-89,Exec Code Sql,2009-12-30,2018-10-10,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,SQL injection vulnerability in boardrule.php in DVBBS 2.0 allows remote attackers to execute arbitrary SQL commands via the groupboardid parameter.,[],"['http://www.securityfocus.com/bid/36282', 'http://www.securityfocus.com/archive/1/506258/100/0/threaded']"
CVE-2009-4469,https://www.cvedetails.com/cve/CVE-2009-4469/,CWE-79,XSS,2009-12-30,2017-08-16,4.3,None,Remote,Medium,Not required,None,Partial,Partial,"Multiple cross-site scripting (XSS) vulnerabilities in pagenumber.inc.php in phpPowerCards 2.0 allow remote attackers to inject arbitrary web script or HTML via the (1) PATH_INFO, the (2) archiv parameter, and the (3) subcat parameter.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/55059', 'https://www.exploit-db.com/exploits/10668', 'http://www.securityfocus.com/bid/37508']"
CVE-2009-4468,https://www.cvedetails.com/cve/CVE-2009-4468/,CWE-79,XSS,2009-12-30,2017-08-16,4.3,None,Remote,Medium,Not required,None,Partial,Partial,Cross-site scripting (XSS) vulnerability in misc.php in DeluxeBB 1.3 allows remote attackers to inject arbitrary web script or HTML via the page parameter.,[],"['http://www.securityfocus.com/bid/37448', 'https://www.exploit-db.com/exploits/10598', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/54976']"
CVE-2009-4467,https://www.cvedetails.com/cve/CVE-2009-4467/,CWE-20,,2009-12-30,2017-08-16,4.0,None,Remote,Low,Single system,None,Partial,Partial,"misc.php in DeluxeBB 1.3 allows remote attackers to register accounts without a valid email address via a valemail action with the valmem set to a pre-assigned user ID, which is visible from a memberlist action.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/54979', 'https://www.exploit-db.com/exploits/10598', 'http://www.securityfocus.com/bid/37448']"
