cve_id,cve_href,cwe_id,vuln_type,publish_date,update_date,score,acces_level,access,complexity,authentication,confidentiality,integrity,availability,summary,github,refs
CVE-2011-5035,https://www.cvedetails.com/cve/CVE-2011-5035/,CWE-20,DoS,2011-12-29,2018-01-05,5.0,None,Remote,Low,Not required,None,None,None,"Oracle Glassfish 2.1.1, 3.0.1, and 3.1.1, as used in Communications Server 2.0, Sun Java System Application Server 8.1 and 8.2, and possibly other products, computes hash values for form parameters without restricting the ability to trigger hash collisions predictably, which allows remote attackers to cause a denial of service (CPU consumption) by sending many crafted parameters, aka Oracle security ticket S0104869.",[],"['https://security.gentoo.org/glsa/glsa-201406-32.xml', 'https://www.debian.org/security/2012/dsa-2420', 'https://www.kb.cert.org/vuls/id/903934', 'http://www.mandriva.com/security/advisories?name=MDVSA-2013:150', 'http://www.oracle.com/technetwork/topics/security/cpujan2012-366304.html', 'https://marc.info/?l=bugtraq&m=134254866602253&w=2', 'http://www.oracle.com/technetwork/topics/security/cpuapr2012-366314.html', 'http://www.ocert.org/advisories/ocert-2011-003.html', 'https://secunia.com/advisories/48073', 'https://secunia.com/advisories/48074', 'https://www.nruns.com/_downloads/advisory28122011.pdf', 'https://rhn.redhat.com/errata/RHSA-2013-1455.html', 'http://archives.neohapsis.com/archives/bugtraq/2011-12/0181.html', 'https://rhn.redhat.com/errata/RHSA-2012-0514.html', 'https://marc.info/?l=bugtraq&m=134254957702612&w=2', 'https://marc.info/?l=bugtraq&m=139344343412337&w=2', 'https://marc.info/?l=bugtraq&m=133847939902305&w=2', 'http://www.oracle.com/technetwork/topics/security/cpujan2013-1515902.html', 'https://marc.info/?l=bugtraq&m=133364885411663&w=2', 'http://lists.opensuse.org/opensuse-security-announce/2012-05/msg00010.html']"
CVE-2011-5034,https://www.cvedetails.com/cve/CVE-2011-5034/,CWE-20,DoS,2011-12-29,2012-11-06,7.8,None,Remote,Low,Not required,None,None,None,"Apache Geronimo 2.2.1 and earlier computes hash values for form parameters without restricting the ability to trigger hash collisions predictably, which allows remote attackers to cause a denial of service (CPU consumption) by sending many crafted parameters.  NOTE: this might overlap CVE-2011-4461.",[],"['https://secunia.com/advisories/47412', 'http://archives.neohapsis.com/archives/bugtraq/2011-12/0181.html', 'https://www.kb.cert.org/vuls/id/903934', 'http://www.ocert.org/advisories/ocert-2011-003.html', 'https://www.nruns.com/_downloads/advisory28122011.pdf']"
CVE-2011-5033,https://www.cvedetails.com/cve/CVE-2011-5033/,CWE-119,DoS Overflow,2011-12-29,2017-08-28,4.4,None,Local,Medium,Not required,Partial,Partial,Partial,"Stack-based buffer overflow in CFS.c in ConfigServer Security & Firewall (CSF) before 5.43, when running on a DirectAdmin server, allows local users to cause a denial of service (crash) via a long string in an admin.list file.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/71758', 'https://www.exploit-db.com/exploits/18225', 'http://forum.configserver.com/viewtopic.php?f=4&t=5008', 'http://www.configserver.com/free/csf/changelog.txt']"
CVE-2011-5032,https://www.cvedetails.com/cve/CVE-2011-5032/,,DoS,2011-12-29,2017-08-28,4.9,None,Local,Low,Not required,None,None,None,WMDrive.sys 3.4.181.224 in WinMount 3.5.1018 allows local users to cause a denial of service (NULL pointer dereference and system crash) via a crafted 0x87342000 IOCTL request to the WMDriver device.,[],['https://exchange.xforce.ibmcloud.com/vulnerabilities/71764']
CVE-2011-5031,https://www.cvedetails.com/cve/CVE-2011-5031/,CWE-89,Exec Code Sql,2011-12-29,2017-08-28,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Multiple SQL injection vulnerabilities in servlet/capexweb.parentvalidatepassword in cApexWEB 1.1 allow remote attackers to execute arbitrary SQL commands via the (1) dfuserid and (2) dfpassword parameters.  NOTE: some of these details are obtained from third party information.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/71882', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/71959', 'https://www.exploit-db.com/exploits/18247']"
CVE-2011-5030,https://www.cvedetails.com/cve/CVE-2011-5030/,CWE-79,XSS,2011-12-29,2017-08-28,3.5,None,Remote,Medium,Single system,None,Partial,Partial,"Cross-site scripting (XSS) vulnerability in the Meta tags quick module 7.x-2.x before 7.x-2.3 for Drupal allows remote authenticated users with certain permissions to inject arbitrary web script or HTML via unspecified vectors, probably related to ""names of entity bundles.""",[],"['https://drupal.org/node/1370934', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/71845', 'https://drupal.org/node/1370878']"
CVE-2011-5029,https://www.cvedetails.com/cve/CVE-2011-5029/,CWE-79,XSS,2011-12-29,2017-08-28,4.3,None,Remote,Medium,Not required,None,Partial,Partial,Multiple cross-site scripting (XSS) vulnerabilities in Simple PHP Blog 0.7.0 and possibly earlier allow remote attackers to inject arbitrary web script or HTML via the (1) entry parameter to delete.php or (2) category parameter to index.php.,[],['https://exchange.xforce.ibmcloud.com/vulnerabilities/71821']
CVE-2011-5028,https://www.cvedetails.com/cve/CVE-2011-5028/,CWE-22,Dir. Trav.,2011-12-29,2017-08-28,4.0,None,Remote,Low,Single system,Partial,None,None,"Directory traversal vulnerability in novelllogmanager/FileDownload in Novell Sentinel Log Manager 1.2.0.1_938 and earlier, as used in Novell Sentinel before 7.0.1.0, allows remote authenticated users to read arbitrary files via a .. (dot dot) in the filename parameter.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/71861', 'http://archives.neohapsis.com/archives/fulldisclosure/2011-12/0368.html', 'http://www.securitytracker.com/id?1026437', 'http://support.novell.com/docs/Readmes/InfoDocument/patchbuilder/readme_5138757.html']"
CVE-2011-5027,https://www.cvedetails.com/cve/CVE-2011-5027/,CWE-79,XSS,2011-12-29,2012-01-31,4.3,None,Remote,Medium,Not required,None,Partial,Partial,Cross-site scripting (XSS) vulnerability in ZABBIX before 1.8.10 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors related to the profiler.,[],"['https://secunia.com/advisories/47216', 'http://osvdb.org/77772', 'https://lists.fedoraproject.org/pipermail/package-announce/2012-January/071687.html', 'https://lists.fedoraproject.org/pipermail/package-announce/2012-January/071660.html', 'http://www.securityfocus.com/bid/51093', 'https://www.zabbix.com/rn1.8.10.php', 'https://support.zabbix.com/browse/ZBX-4015']"
CVE-2011-5026,https://www.cvedetails.com/cve/CVE-2011-5026/,CWE-79,XSS,2011-12-28,2017-08-28,4.3,None,Remote,Medium,Not required,None,Partial,Partial,Cross-site scripting (XSS) vulnerability in the addPost function in data/functions.php in Winn GuestBook before 2.4.8d allows remote attackers to inject arbitrary web script or HTML via the name parameter to index.php.  NOTE: some of these details are obtained from third party information.,[],"['https://www.exploit-db.com/exploits/18290', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/72025', 'https://code.google.com/p/winn-guestbook/issues/detail?id=34']"
CVE-2011-5025,https://www.cvedetails.com/cve/CVE-2011-5025/,CWE-79,XSS,2011-12-29,2012-09-24,4.3,None,Remote,Medium,Not required,None,Partial,Partial,"Multiple cross-site scripting (XSS) vulnerabilities in the wiki application in Yaws 1.88 allow remote attackers to inject arbitrary web script or HTML via (1) the tag parameter to editTag.yaws, (2) the index parameter to showOldPage.yaws, (3) the node parameter to allRefsToMe.yaws, or (4) the text parameter to editPage.yaws.",[],"['http://www.securityfocus.com/bid/51276', 'https://sitewat.ch/Advisory/View/4']"
CVE-2011-5024,https://www.cvedetails.com/cve/CVE-2011-5024/,CWE-79,XSS,2011-12-29,2013-01-03,4.3,None,Remote,Medium,Not required,None,Partial,Partial,Cross-site scripting (XSS) vulnerability in mmsearch/design in the Mailman/htdig integration patch for Mailman allows remote attackers to inject arbitrary web script or HTML via the config parameter.,[],['https://sitewat.ch/Advisory/View/3']
CVE-2011-5023,https://www.cvedetails.com/cve/CVE-2011-5023/,CWE-79,XSS,2011-12-29,2012-01-31,4.3,None,Remote,Medium,Not required,None,Partial,Partial,"Cross-site scripting (XSS) vulnerability in Pligg CMS 1.1.4 allows remote attackers to inject arbitrary web script or HTML via the PATH_INFO to the search program, a different vulnerability than CVE-2011-3986.",[],"['https://pligg.svn.sourceforge.net/viewvc/pligg?view=revision&revision=2257', 'http://www.securityfocus.com/bid/51274', 'https://sitewat.ch/Advisory/View/6']"
CVE-2011-5022,https://www.cvedetails.com/cve/CVE-2011-5022/,CWE-89,Exec Code Sql,2011-12-29,2011-12-29,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,SQL injection vulnerability in search.php in Pligg CMS 1.1.2 allows remote attackers to execute arbitrary SQL commands via the status parameter.,[],"['https://pligg.svn.sourceforge.net/viewvc/pligg/trunk/search.php?r1=2255&r2=2254&pathrev=2255', 'https://sitewat.ch/Advisory/View/5']"
CVE-2011-5021,https://www.cvedetails.com/cve/CVE-2011-5021/,CWE-94,DoS Bypass,2011-12-28,2011-12-29,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"PHPIDS before 0.7 does not properly implement Regular Expression Denial of Service (ReDoS) filters, which allows remote attackers to bypass rulesets and add PHP sequences to a file via unspecified vectors.",[],['https://sitewat.ch/Advisory/View/7']
CVE-2011-5012,https://www.cvedetails.com/cve/CVE-2011-5012/,CWE-119,Exec Code Overflow,2011-12-24,2017-08-28,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"Heap-based buffer overflow in the Reflection FTP Client (rftpcom.dll 7.2.0.106 and possibly other versions), as used in Attachmate Reflection 2008, Reflection 2011 R1 before 15.3.2.569 and R1 SP1 before, Reflection 2011 R2 before 15.4.1.327, Reflection Windows Client 7.2 SP1 before hotfix 7.2.1186, and Reflection 14.1 SP1 before 14.1.1.206, allows remote FTP servers to execute arbitrary code via a long directory name in a response to a LIST command.",[],"['http://www.securitytracker.com/id?1026340', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/71330', 'http://support.attachmate.com/techdocs/1708.html', 'http://www.protekresearchlab.com/index.php?option=com_content&view=article&id=29&Itemid=29', 'https://www.exploit-db.com/exploits/18119', 'http://support.attachmate.com/techdocs/2502.html', 'http://support.attachmate.com/techdocs/2288.html']"
CVE-2011-5011,https://www.cvedetails.com/cve/CVE-2011-5011/,CWE-352,CSRF,2011-12-24,2017-08-28,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Multiple cross-site request forgery (CSRF) vulnerabilities in xt:Commerce 3.0.4 SP2.1 and possibly earlier allow remote attackers to hijack the authentication of Admins for requests that (1) set a New user to Admin via the cID parameter to a statusconfirm action in admin/customers.php and (2) grant permissions to users via the cID parameter to a save action in admin/accounting.php.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/71642', 'https://dishix.blogspot.com/2011/11/exploiting-xtcommerce-v304-sp21-cross.html', 'https://dishix.blogspot.com/p/xtcommerce-v304-sp21-cross-site-request_29.html']"
CVE-2011-5010,https://www.cvedetails.com/cve/CVE-2011-5010/,CWE-264,Exec Code,2011-12-24,2012-02-16,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"apps/a3/cfg_ethping.cgi in the Ctek SkyRouter 4200 and 4300 allows remote attackers to execute arbitrary commands via shell metacharacters in the PINGADDRESS parameter for a ""u"" action.",[],"['https://secunia.com/advisories/47003', 'http://osvdb.org/77497', 'http://dev.metasploit.com/redmine/issues/5610', 'https://www.exploit-db.com/exploits/18172', 'http://www.securityfocus.com/bid/50867']"
CVE-2011-5009,https://www.cvedetails.com/cve/CVE-2011-5009/,,DoS,2011-12-24,2017-08-28,5.0,None,Remote,Low,Not required,None,None,None,The CmpWebServer.dll module in the Control service in 3S CoDeSys 3.4 SP4 Patch 2 allows remote attackers to cause a denial of service (NULL pointer dereference) via (1) a crafted Content-Length in an HTTP POST or (2) an invalid HTTP request method.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/71533', 'http://www.us-cert.gov/control_systems/pdf/ICS-ALERT-11-336-01A.pdf', 'http://seclists.org/bugtraq/2011/Nov/178', 'http://aluigi.altervista.org/adv/codesys_1-adv.txt']"
CVE-2011-5008,https://www.cvedetails.com/cve/CVE-2011-5008/,CWE-189,Exec Code Overflow,2011-12-24,2017-08-28,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Integer overflow in the GatewayService component in 3S CoDeSys 3.4 SP4 Patch 2 allows remote attackers to execute arbitrary code via a large size value in the packet header, which triggers a heap-based buffer overflow.",[],"['http://www.us-cert.gov/control_systems/pdf/ICS-ALERT-11-336-01A.pdf', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/71531', 'http://seclists.org/bugtraq/2011/Nov/178', 'http://aluigi.altervista.org/adv/codesys_1-adv.txt']"
CVE-2011-5007,https://www.cvedetails.com/cve/CVE-2011-5007/,CWE-119,Exec Code Overflow,2011-12-24,2013-05-20,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"Stack-based buffer overflow in the CmpWebServer component in 3S CoDeSys 3.4 SP4 Patch 2 and earlier, as used on the ABB AC500 PLC and possibly other products, allows remote attackers to execute arbitrary code via a long URI to TCP port 8080.",[],"['http://ics-cert.us-cert.gov/advisories/ICSA-12-320-01', 'http://aluigi.altervista.org/adv/codesys_1-adv.txt', 'http://www.us-cert.gov/control_systems/pdf/ICS-ALERT-11-336-01.pdf', 'http://osvdb.org/77387', 'https://secunia.com/advisories/47018', 'https://www.exploit-db.com/exploits/18187', 'http://www.us-cert.gov/control_systems/pdf/ICS-ALERT-11-336-01A.pdf', 'http://seclists.org/bugtraq/2011/Nov/178']"
CVE-2011-5006,https://www.cvedetails.com/cve/CVE-2011-5006/,CWE-119,Exec Code Overflow,2011-12-24,2012-02-16,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,Stack-based buffer overflow in QQPlayer 3.2.845 allows remote attackers to execute arbitrary code via a crafted PnSize value in a MOV file.,[],"['https://www.exploit-db.com/exploits/18137', 'https://secunia.com/advisories/46924', 'http://www.osvdb.org/77266', 'http://www.securityfocus.com/bid/50739']"
CVE-2011-5005,https://www.cvedetails.com/cve/CVE-2011-5005/,,Exec Code,2011-12-24,2017-08-28,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Unrestricted file upload vulnerability in QuiXplorer 2.3 and earlier allows remote attackers to execute arbitrary code by uploading a file with an executable extension using the upload action to index.php, then accessing it via a direct request to the file in an unspecified directory.",[],"['https://www.exploit-db.com/exploits/18118', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/71323']"
CVE-2011-5004,https://www.cvedetails.com/cve/CVE-2011-5004/,,Exec Code,2011-12-24,2012-02-16,6.0,None,Remote,Medium,Single system,Partial,Partial,Partial,"Unrestricted file upload vulnerability in models/importcsv.php in the Fabrik (com_fabrik) component before 2.1.1 for Joomla! allows remote authenticated users with Manager privileges to execute arbitrary code by uploading a file with an executable extension, then accessing it via a direct request to the file in an unspecified directory.",[],"['https://secunia.com/advisories/47036', 'http://www.vulnerability-lab.com/get_content.php?id=342', 'http://www.securityfocus.com/bid/50823', 'http://www.osvdb.org/77371']"
CVE-2011-5003,https://www.cvedetails.com/cve/CVE-2011-5003/,CWE-119,Exec Code Overflow,2011-12-24,2017-08-28,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,Stack-based buffer overflow in the Phonetic Indexer (AvidPhoneticIndexer.exe) in Avid Media Composer 5.5.3 and earlier allows remote attackers to execute arbitrary code via a long request to TCP port 4659.,[],"['http://www.securityfocus.com/bid/50843', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/71514', 'http://www.security-assessment.com/files/documents/advisory/Avid_Media_Composer-Phonetic_Indexer-Remote_Stack_Buffer_Overflow.pdf', 'https://www.exploit-db.com/exploits/18183']"
CVE-2011-5002,https://www.cvedetails.com/cve/CVE-2011-5002/,CWE-119,Exec Code Overflow,2011-12-24,2012-02-16,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"Multiple stack-based buffer overflows in Final Draft 8 before 8.02 allow remote attackers to execute arbitrary code via a .fdx or .fdxt file with long (1) Word, (2) Transition, (3) Location, (4) Extension, (5) SceneIntro, (6) TimeOfDay, and (7) Character elements.",[],"['http://www.security-assessment.com/files/documents/advisory/Final_Draft-Multiple_Stack_Buffer_Overflows.pdf', 'https://www.exploit-db.com/exploits/18184', 'https://secunia.com/advisories/47044', 'http://osvdb.org/77454', 'http://www.securityfocus.com/bid/50850']"
CVE-2011-5001,https://www.cvedetails.com/cve/CVE-2011-5001/,CWE-119,Exec Code Overflow,2011-12-24,2018-10-09,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,Stack-based buffer overflow in the CGenericScheduler::AddTask function in cmdHandlerRedAlertController.dll in CmdProcessor.exe in Trend Micro Control Manager 5.5 before Build 1613 allows remote attackers to execute arbitrary code via a crafted IPC packet to TCP port 20101.,[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/71681', 'https://www.zerodayinitiative.com/advisories/ZDI-11-345/', 'https://www.trendmicro.com/ftp/documentation/readme/readme_critical_patch_TMCM55_1613.txt', 'http://www.securityfocus.com/archive/1/520780/100/0/threaded', 'http://www.securitytracker.com/id?1026390']"
CVE-2011-4897,https://www.cvedetails.com/cve/CVE-2011-4897/,CWE-200,+Info,2011-12-22,2011-12-30,4.3,None,Remote,Medium,Not required,Partial,None,None,"Tor before 0.2.2.25-alpha, when configured as a relay without the Nickname configuration option, uses the local hostname as the Nickname value, which allows remote attackers to obtain potentially sensitive information by reading this value.",[],['https://blog.torproject.org/blog/tor-02225-alpha-out']
CVE-2011-4896,https://www.cvedetails.com/cve/CVE-2011-4896/,CWE-200,+Info,2011-12-22,2011-12-30,4.3,None,Remote,Medium,Not required,Partial,None,None,"Tor before 0.2.2.24-alpha continues to use a reachable bridge that was previously configured but is not currently configured, which might allow remote attackers to obtain sensitive information about clients in opportunistic circumstances by monitoring network traffic to the bridge port.",[],['https://blog.torproject.org/blog/tor-02224-alpha-out']
CVE-2011-4895,https://www.cvedetails.com/cve/CVE-2011-4895/,CWE-200,+Info,2011-12-22,2011-12-23,4.3,None,Remote,Medium,Not required,Partial,None,None,"Tor before 0.2.2.34, when configured as a bridge, sets up circuits through a process different from the process used by a client, which makes it easier for remote attackers to enumerate bridges by observing circuit building.",[],['https://blog.torproject.org/blog/tor-02234-released-security-patches']
CVE-2011-4894,https://www.cvedetails.com/cve/CVE-2011-4894/,CWE-200,+Info,2011-12-22,2011-12-23,4.3,None,Remote,Medium,Not required,Partial,None,None,"Tor before 0.2.2.34, when configured as a bridge, uses direct DirPort access instead of a Tor TLS connection for a directory fetch, which makes it easier for remote attackers to enumerate bridges by observing DirPort connections.",[],['https://blog.torproject.org/blog/tor-02234-released-security-patches']
CVE-2011-4885,https://www.cvedetails.com/cve/CVE-2011-4885/,CWE-20,DoS,2011-12-29,2018-01-08,5.0,None,Remote,Low,Not required,None,None,None,"PHP before 5.3.9 computes hash values for form parameters without restricting the ability to trigger hash collisions predictably, which allows remote attackers to cause a denial of service (CPU consumption) by sending many crafted parameters.",[],"['https://exchange.xforce.ibmcloud.com/vulnerabilities/72021', 'http://www.securitytracker.com/id?1026473', 'https://www.redhat.com/support/errata/RHSA-2012-0019.html', 'https://marc.info/?l=bugtraq&m=133469208622507&w=2', 'https://rhn.redhat.com/errata/RHSA-2012-0071.html', 'http://www.oracle.com/technetwork/topics/security/cpujul2012-392727.html', 'https://www.exploit-db.com/exploits/18296', 'https://www.exploit-db.com/exploits/18305', 'http://www.ocert.org/advisories/ocert-2011-003.html', 'https://www.kb.cert.org/vuls/id/903934', 'http://www.mandriva.com/security/advisories?name=MDVSA-2013:150', 'http://www.mandriva.com/security/advisories?name=MDVSA-2011:197', 'https://www.debian.org/security/2012/dsa-2399', 'http://www.securityfocus.com/bid/51193', 'http://lists.opensuse.org/opensuse-security-announce/2012-03/msg00016.html', 'https://marc.info/?l=bugtraq&m=132871655717248&w=2', 'https://svn.php.net/viewvc?view=revision&revision=321040', 'https://svn.php.net/viewvc?view=revision&revision=321003', 'https://support.apple.com/kb/HT5281', 'https://www.nruns.com/_downloads/advisory28122011.pdf', 'http://lists.opensuse.org/opensuse-security-announce/2012-03/msg00013.html', 'http://archives.neohapsis.com/archives/bugtraq/2011-12/0181.html', 'http://h20000.www2.hp.com/bizsupport/TechSupport/Document.jsp?objectID=c03360041', 'https://lists.apple.com/archives/security-announce/2012/May/msg00001.html']"
CVE-2011-4869,https://www.cvedetails.com/cve/CVE-2011-4869/,CWE-399,DoS,2011-12-20,2017-08-28,7.8,None,Remote,Low,Not required,None,None,None,"validator/val_nsec3.c in Unbound before 1.4.13p2 does not properly perform proof processing for NSEC3-signed zones, which allows remote DNS servers to cause a denial of service (daemon crash) via a malformed response that lacks expected NSEC3 records, a different vulnerability than CVE-2011-4528.",[],"['https://www.debian.org/security/2011/dsa-2370', 'https://www.kb.cert.org/vuls/id/209659', 'https://lists.fedoraproject.org/pipermail/package-announce/2012-January/071535.html', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/71868', 'https://unbound.nlnetlabs.nl/downloads/CVE-2011-4528.txt', 'https://lists.fedoraproject.org/pipermail/package-announce/2012-January/071525.html']"
